YM_ID|B_EMD_CD|OCR_CNT|DEATH_CNT|INJURY_CNT|ETL_TYPE|ETL_DATE
201106|3014011700|7|0|9|0601|2013-01-02 16:08:04
201107|3014011700|7|0|14|0601|2013-01-02 16:08:04
201108|3014011700|15|0|24|0601|2013-01-02 16:08:04
201109|3014011700|10|0|16|0601|2013-01-02 16:08:04
201110|3014011700|8|0|9|0601|2013-01-02 16:08:04
201111|3014011700|5|0|6|0601|2013-01-02 16:08:04
201112|3014011700|8|0|12|0601|2013-01-02 16:08:04
201101|3014010700|5|0|8|0601|2013-01-02 16:08:04
201102|3014010700|3|0|11|0601|2013-01-02 16:08:04
201103|3014010700|6|0|7|0601|2013-01-02 16:08:04
201104|3014010700|2|0|2|0601|2013-01-02 16:08:04
201105|3014010700|1|0|1|0601|2013-01-02 16:08:04
201106|3014010700|4|0|8|0601|2013-01-02 16:08:05
201107|3014010700|3|0|4|0601|2013-01-02 16:08:05
201108|3014010700|2|0|3|0601|2013-01-02 16:08:05
201109|3014010700|3|0|8|0601|2013-01-02 16:08:05
201110|3014010700|3|0|4|0601|2013-01-02 16:08:05
201111|3014010700|3|0|3|0601|2013-01-02 16:08:05
201112|3014010700|4|0|6|0601|2013-01-02 16:08:05
201101|3014010200|1|0|1|0601|2013-01-02 16:08:05
201102|3014010200|10|0|15|0601|2013-01-02 16:08:05
201103|3014010200|5|0|7|0601|2013-01-02 16:08:05
201104|3014010200|10|0|12|0601|2013-01-02 16:08:05
201105|3014010200|10|1|15|0601|2013-01-02 16:08:05
201106|3014010200|8|0|9|0601|2013-01-02 16:08:05
201107|3014010200|12|0|18|0601|2013-01-02 16:08:05
201108|3014010200|11|0|17|0601|2013-01-02 16:08:05
201109|3014010200|11|1|14|0601|2013-01-02 16:08:05
201110|3014010200|10|0|12|0601|2013-01-02 16:08:05
201111|3014010200|13|0|14|0601|2013-01-02 16:08:05
201112|3014010200|9|1|10|0601|2013-01-02 16:08:05
201101|3014011900|0|0|0|0601|2013-01-02 16:08:05
201102|3014011900|1|0|2|0601|2013-01-02 16:08:05
201103|3014011900|2|0|2|0601|2013-01-02 16:08:05
201104|3014011900|2|0|2|0601|2013-01-02 16:08:05
201105|3014011900|1|0|1|0601|2013-01-02 16:08:05
201106|3014011900|0|0|0|0601|2013-01-02 16:08:05
201107|3014011900|3|1|3|0601|2013-01-02 16:08:05
201108|3014011900|2|0|3|0601|2013-01-02 16:08:05
201109|3014011900|4|0|7|0601|2013-01-02 16:08:05
201110|3014011900|0|0|0|0601|2013-01-02 16:08:05
201111|3014011900|3|0|4|0601|2013-01-02 16:08:05
201112|3014011900|0|0|0|0601|2013-01-02 16:08:05
201101|3014011300|8|0|15|0601|2013-01-02 16:08:05
201102|3014011300|8|0|11|0601|2013-01-02 16:08:05
201103|3014011300|8|0|16|0601|2013-01-02 16:08:05
201104|3014011300|12|0|17|0601|2013-01-02 16:08:05
201105|3014011300|7|0|12|0601|2013-01-02 16:08:05
201106|3014011300|9|0|15|0601|2013-01-02 16:08:05
201107|3014011300|7|0|13|0601|2013-01-02 16:08:05
201108|3014011300|10|0|12|0601|2013-01-02 16:08:05
201109|3014011300|15|0|22|0601|2013-01-02 16:08:05
201110|3014011300|9|0|18|0601|2013-01-02 16:08:05
201111|3014011300|6|0|25|0601|2013-01-02 16:08:05
201112|3014011300|7|0|17|0601|2013-01-02 16:08:05
201101|3014010900|1|0|1|0601|2013-01-02 16:08:05
201102|3014010900|3|0|8|0601|2013-01-02 16:08:05
201103|3014010900|1|1|0|0601|2013-01-02 16:08:05
201104|3014010900|2|0|4|0601|2013-01-02 16:08:05
201105|3014010900|1|0|2|0601|2013-01-02 16:08:05
201106|3014010900|1|0|1|0601|2013-01-02 16:08:05
201107|3014010900|1|0|1|0601|2013-01-02 16:08:05
201108|3014010900|2|0|3|0601|2013-01-02 16:08:05
201109|3014010900|2|0|4|0601|2013-01-02 16:08:05
201110|3014010900|3|0|5|0601|2013-01-02 16:08:05
201111|3014010900|2|0|2|0601|2013-01-02 16:08:05
201112|3014010900|3|1|2|0601|2013-01-02 16:08:05
201101|3014011200|2|0|2|0601|2013-01-02 16:08:05
201102|3014011200|2|0|2|0601|2013-01-02 16:08:05
201103|3014011200|2|0|2|0601|2013-01-02 16:08:05
201104|3014011200|2|0|3|0601|2013-01-02 16:08:05
201105|3014011200|5|0|11|0601|2013-01-02 16:08:05
201106|3014011200|3|1|3|0601|2013-01-02 16:08:05
201107|3014011200|5|0|10|0601|2013-01-02 16:08:05
201108|3014011200|6|0|10|0601|2013-01-02 16:08:05
201109|3014011200|7|0|8|0601|2013-01-02 16:08:05
201110|3014011200|1|0|1|0601|2013-01-02 16:08:05
201111|3014011200|5|0|11|0601|2013-01-02 16:08:05
201112|3014011200|3|0|6|0601|2013-01-02 16:08:05
201101|3014011500|9|0|10|0601|2013-01-02 16:08:05
201102|3014011500|9|0|13|0601|2013-01-02 16:08:05
201103|3014011500|11|0|19|0601|2013-01-02 16:08:05
201104|3014011500|11|0|13|0601|2013-01-02 16:08:05
201105|3014011500|8|0|15|0601|2013-01-02 16:08:05
201106|3014011500|9|0|12|0601|2013-01-02 16:08:05
201107|3014011500|22|0|33|0601|2013-01-02 16:08:05
201108|3014011500|12|0|14|0601|2013-01-02 16:08:05
201109|3014011500|13|0|22|0601|2013-01-02 16:08:05
201110|3014011500|8|1|10|0601|2013-01-02 16:08:05
201111|3014011500|11|0|25|0601|2013-01-02 16:08:05
201112|3014011500|9|0|18|0601|2013-01-02 16:08:05
201101|3014010100|2|0|2|0601|2013-01-02 16:08:05
201102|3014010100|4|0|10|0601|2013-01-02 16:08:05
201103|3014010100|5|0|8|0601|2013-01-02 16:08:05
201104|3014010100|2|0|2|0601|2013-01-02 16:08:05
201105|3014010100|4|0|5|0601|2013-01-02 16:08:05
201106|3014010100|3|0|3|0601|2013-01-02 16:08:05
201107|3014010100|4|0|8|0601|2013-01-02 16:08:05
201108|3014010100|6|0|6|0601|2013-01-02 16:08:05
201109|3014010100|2|0|3|0601|2013-01-02 16:08:05
201110|3014010100|6|0|6|0601|2013-01-02 16:08:05
201111|3014010100|5|0|5|0601|2013-01-02 16:08:05
201112|3014010100|4|0|5|0601|2013-01-02 16:08:05
201101|3014012400|0|0|0|0601|2013-01-02 16:08:05
201102|3014012400|0|0|0|0601|2013-01-02 16:08:05
201103|3014012400|0|0|0|0601|2013-01-02 16:08:05
201104|3014012400|0|0|0|0601|2013-01-02 16:08:05
201105|3014012400|0|0|0|0601|2013-01-02 16:08:06
201106|3014012400|0|0|0|0601|2013-01-02 16:08:06
201107|3014012400|1|0|1|0601|2013-01-02 16:08:06
201108|3014012400|0|0|0|0601|2013-01-02 16:08:06
201109|3014012400|0|0|0|0601|2013-01-02 16:08:06
201110|3014012400|0|0|0|0601|2013-01-02 16:08:06
201111|3014012400|0|0|0|0601|2013-01-02 16:08:06
201112|3014012400|0|0|0|0601|2013-01-02 16:08:06
201101|3014010400|4|0|6|0601|2013-01-02 16:08:06
201102|3014010400|4|0|6|0601|2013-01-02 16:08:06
201103|3014010400|11|0|17|0601|2013-01-02 16:08:06
201104|3014010400|4|0|7|0601|2013-01-02 16:08:06
201105|3014010400|6|1|9|0601|2013-01-02 16:08:06
201106|3014010400|6|0|7|0601|2013-01-02 16:08:06
201107|3014010400|9|0|14|0601|2013-01-02 16:08:06
201108|3014010400|8|0|9|0601|2013-01-02 16:08:06
201109|3014010400|6|0|6|0601|2013-01-02 16:08:06
201110|3014010400|5|0|7|0601|2013-01-02 16:08:06
201111|3014010400|11|0|21|0601|2013-01-02 16:08:06
201112|3014010400|6|0|10|0601|2013-01-02 16:08:06
201101|3014012200|0|0|0|0601|2013-01-02 16:08:06
201102|3014012200|0|0|0|0601|2013-01-02 16:08:06
201103|3014012200|0|0|0|0601|2013-01-02 16:08:06
201104|3014012200|0|0|0|0601|2013-01-02 16:08:06
201105|3014012200|1|0|2|0601|2013-01-02 16:08:06
201106|3014012200|0|0|0|0601|2013-01-02 16:08:06
201107|3014012200|1|0|2|0601|2013-01-02 16:08:06
201108|3014012200|0|0|0|0601|2013-01-02 16:08:06
201109|3014012200|0|0|0|0601|2013-01-02 16:08:06
201110|3014012200|0|0|0|0601|2013-01-02 16:08:06
201111|3014012200|0|0|0|0601|2013-01-02 16:08:06
201112|3014012200|0|0|0|0601|2013-01-02 16:08:06
201101|3014011400|10|0|17|0601|2013-01-02 16:08:06
201102|3014011400|7|0|12|0601|2013-01-02 16:08:06
201103|3014011400|13|1|15|0601|2013-01-02 16:08:06
201104|3014011400|19|0|26|0601|2013-01-02 16:08:06
201105|3014011400|10|0|14|0601|2013-01-02 16:08:06
201106|3014011400|22|0|40|0601|2013-01-02 16:08:06
201107|3014011400|19|1|29|0601|2013-01-02 16:08:06
201108|3014011400|9|0|12|0601|2013-01-02 16:08:06
201109|3014011400|12|0|15|0601|2013-01-02 16:08:06
201110|3014011400|12|0|17|0601|2013-01-02 16:08:06
201111|3014011400|11|0|21|0601|2013-01-02 16:08:06
201112|3014011400|10|0|14|0601|2013-01-02 16:08:06
201101|3014010800|0|0|0|0601|2013-01-02 16:08:06
201102|3014010800|1|0|1|0601|2013-01-02 16:08:06
201103|3014010800|2|0|2|0601|2013-01-02 16:08:06
201104|3014010800|0|0|0|0601|2013-01-02 16:08:06
201105|3014010800|0|0|0|0601|2013-01-02 16:08:06
201106|3014010800|2|0|3|0601|2013-01-02 16:08:06
201107|3014010800|2|0|2|0601|2013-01-02 16:08:06
201108|3014010800|1|0|1|0601|2013-01-02 16:08:06
201109|3014010800|1|0|1|0601|2013-01-02 16:08:06
201110|3014010800|1|0|3|0601|2013-01-02 16:08:06
201111|3014010800|0|0|0|0601|2013-01-02 16:08:06
201112|3014010800|0|0|0|0601|2013-01-02 16:08:06
201201|3023010200|0|0|0|0601|2013-09-05 15:26:26
201203|3023010200|4|0|4|0601|2013-09-05 15:26:26
201205|3023010200|2|0|2|0601|2013-09-05 15:26:26
201207|3023010200|1|0|1|0601|2013-09-05 15:26:26
201209|3023010200|2|0|5|0601|2013-09-05 15:26:26
201211|3023010200|2|0|2|0601|2013-09-05 15:26:26
201201|3023011500|3|0|3|0601|2013-09-05 15:26:26
201203|3023011500|3|0|4|0601|2013-09-05 15:26:26
201205|3023011500|4|0|6|0601|2013-09-05 15:26:26
201207|3023011500|5|0|12|0601|2013-09-05 15:26:26
201209|3023011500|4|0|8|0601|2013-09-05 15:26:26
201211|3023011500|5|1|6|0601|2013-09-05 15:26:26
201201|3023011200|1|0|1|0601|2013-09-05 15:26:26
201203|3023011200|1|0|2|0601|2013-09-05 15:26:26
201205|3023011200|2|0|4|0601|2013-09-05 15:26:26
201207|3023011200|1|0|1|0601|2013-09-05 15:26:26
201209|3023011200|2|0|2|0601|2013-09-05 15:26:26
201211|3023011200|1|0|1|0601|2013-09-05 15:26:26
201201|3023011300|1|0|1|0601|2013-09-05 15:26:26
201203|3023011300|2|0|5|0601|2013-09-05 15:26:26
201205|3023011300|0|0|0|0601|2013-09-05 15:26:26
201207|3023011300|0|0|0|0601|2013-09-05 15:26:26
201209|3023011300|2|0|2|0601|2013-09-05 15:26:26
201211|3023011300|1|0|1|0601|2013-09-05 15:26:26
201201|3023012500|0|0|0|0601|2013-09-05 15:26:26
201203|3023012500|0|0|0|0601|2013-09-05 15:26:26
201205|3023012500|0|0|0|0601|2013-09-05 15:26:26
201207|3023012500|2|0|3|0601|2013-09-05 15:26:26
201209|3023012500|0|0|0|0601|2013-09-05 15:26:26
201211|3023012500|0|0|0|0601|2013-09-05 15:26:26
201201|3023010800|7|0|13|0601|2013-09-05 15:26:26
201203|3023010800|3|0|3|0601|2013-09-05 15:26:26
201205|3023010800|9|0|14|0601|2013-09-05 15:26:26
201207|3023010800|5|0|5|0601|2013-09-05 15:26:26
201209|3023010800|6|0|8|0601|2013-09-05 15:26:26
201211|3023010800|8|1|7|0601|2013-09-05 15:26:26
201201|3023011000|2|0|2|0601|2013-09-05 15:26:26
201203|3023011000|7|0|11|0601|2013-09-05 15:26:26
201205|3023011000|3|0|3|0601|2013-09-05 15:26:26
201202|3023010200|3|0|4|0601|2013-09-05 15:26:26
201204|3023010200|1|0|2|0601|2013-09-05 15:26:26
201206|3023010200|3|0|4|0601|2013-09-05 15:26:26
201208|3023010200|2|0|3|0601|2013-09-05 15:26:26
201210|3023010200|3|0|3|0601|2013-09-05 15:26:26
201212|3023010200|4|0|4|0601|2013-09-05 15:26:26
201202|3023011500|2|0|3|0601|2013-09-05 15:26:26
201204|3023011500|4|0|5|0601|2013-09-05 15:26:26
201206|3023011500|5|0|7|0601|2013-09-05 15:26:26
201208|3023011500|3|0|3|0601|2013-09-05 15:26:26
201210|3023011500|1|0|2|0601|2013-09-05 15:26:26
201212|3023011500|4|0|4|0601|2013-09-05 15:26:26
201202|3023011200|2|0|2|0601|2013-09-05 15:26:26
201204|3023011200|1|0|2|0601|2013-09-05 15:26:26
201206|3023011200|2|0|4|0601|2013-09-05 15:26:26
201208|3023011200|1|0|1|0601|2013-09-05 15:26:26
201210|3023011200|1|0|4|0601|2013-09-05 15:26:26
201212|3023011200|1|0|1|0601|2013-09-05 15:26:26
201202|3023011300|0|0|0|0601|2013-09-05 15:26:26
201204|3023011300|3|0|4|0601|2013-09-05 15:26:26
201206|3023011300|1|0|2|0601|2013-09-05 15:26:26
201208|3023011300|1|0|1|0601|2013-09-05 15:26:26
201210|3023011300|2|0|2|0601|2013-09-05 15:26:26
201212|3023011300|4|0|7|0601|2013-09-05 15:26:26
201202|3023012500|2|0|4|0601|2013-09-05 15:26:26
201204|3023012500|0|0|0|0601|2013-09-05 15:26:26
201206|3023012500|0|0|0|0601|2013-09-05 15:26:26
201208|3023012500|0|0|0|0601|2013-09-05 15:26:26
201210|3023012500|0|0|0|0601|2013-09-05 15:26:26
201212|3023012500|0|0|0|0601|2013-09-05 15:26:26
201202|3023010800|5|1|5|0601|2013-09-05 15:26:26
201204|3023010800|7|1|9|0601|2013-09-05 15:26:26
201206|3023010800|3|0|8|0601|2013-09-05 15:26:26
201208|3023010800|8|0|8|0601|2013-09-05 15:26:26
201210|3023010800|3|0|3|0601|2013-09-05 15:26:26
201212|3023010800|5|1|7|0601|2013-09-05 15:26:26
201202|3023011000|8|0|11|0601|2013-09-05 15:26:26
201204|3023011000|7|0|7|0601|2013-09-05 15:26:26
201206|3023011000|6|0|10|0601|2013-09-05 15:26:26
201208|3023011000|5|0|6|0601|2013-09-05 15:26:26
201210|3023011000|4|0|6|0601|2013-09-05 15:26:26
201212|3023011000|6|0|7|0601|2013-09-05 15:26:26
201202|3023012400|0|0|0|0601|2013-09-05 15:26:26
201204|3023012400|0|0|0|0601|2013-09-05 15:26:26
201206|3023012400|0|0|0|0601|2013-09-05 15:26:26
201208|3023012400|0|0|0|0601|2013-09-05 15:26:26
201210|3023012400|0|0|0|0601|2013-09-05 15:26:26
201212|3023012400|0|0|0|0601|2013-09-05 15:26:26
201202|3023011600|1|0|1|0601|2013-09-05 15:26:26
201204|3023011600|3|0|5|0601|2013-09-05 15:26:26
201206|3023011600|4|0|4|0601|2013-09-05 15:26:26
201208|3023011600|2|0|2|0601|2013-09-05 15:26:26
201210|3023011600|3|0|5|0601|2013-09-05 15:26:26
201212|3023011600|2|0|2|0601|2013-09-05 15:26:26
201202|3023011100|2|0|2|0601|2013-09-05 15:26:26
201204|3023011100|3|0|4|0601|2013-09-05 15:26:26
201206|3023011100|1|0|1|0601|2013-09-05 15:26:26
201208|3023011100|1|0|1|0601|2013-09-05 15:26:26
201210|3023011100|2|0|4|0601|2013-09-05 15:26:26
201212|3023011100|2|0|4|0601|2013-09-05 15:26:26
201202|3023010700|4|0|7|0601|2013-09-05 15:26:26
201204|3023010700|7|0|9|0601|2013-09-05 15:26:26
201206|3023010700|9|0|12|0601|2013-09-05 15:26:26
201208|3023010700|5|0|7|0601|2013-09-05 15:26:26
201210|3023010700|4|0|13|0601|2013-09-05 15:26:26
201212|3023010700|7|0|9|0601|2013-09-05 15:26:26
201202|3023010500|3|1|2|0601|2013-09-05 15:26:26
201204|3023010500|2|0|3|0601|2013-09-05 15:26:26
201206|3023010500|2|0|7|0601|2013-09-05 15:26:26
201208|3023010500|2|0|4|0601|2013-09-05 15:26:26
201210|3023010500|2|0|4|0601|2013-09-05 15:26:26
201212|3023010500|1|0|1|0601|2013-09-05 15:26:26
201202|3023011400|3|0|3|0601|2013-09-05 15:26:26
201204|3023011400|2|0|3|0601|2013-09-05 15:26:26
201206|3023011400|1|0|2|0601|2013-09-05 15:26:26
201208|3023011400|0|0|0|0601|2013-09-05 15:26:26
201210|3023011400|1|0|3|0601|2013-09-05 15:26:26
201212|3023011400|0|0|0|0601|2013-09-05 15:26:26
201202|3023012600|7|0|8|0601|2013-09-05 15:26:26
201204|3023012600|4|0|7|0601|2013-09-05 15:26:26
201206|3023012600|5|1|4|0601|2013-09-05 15:26:26
201208|3023012600|3|0|3|0601|2013-09-05 15:26:26
201210|3023012600|4|0|5|0601|2013-09-05 15:26:26
201212|3023012600|4|0|8|0601|2013-09-05 15:26:26
201202|3023010400|2|0|10|0601|2013-09-05 15:26:26
201204|3023010400|0|0|0|0601|2013-09-05 15:26:26
201206|3023010400|1|0|1|0601|2013-09-05 15:26:26
201208|3023010400|1|0|9|0601|2013-09-05 15:26:26
201210|3023010400|0|0|0|0601|2013-09-05 15:26:26
201212|3023010400|1|0|1|0601|2013-09-05 15:26:26
201202|3023010100|12|0|16|0601|2013-09-05 15:26:26
201204|3023010100|14|0|19|0601|2013-09-05 15:26:26
201206|3023010100|7|0|8|0601|2013-09-05 15:26:26
201208|3023010100|14|0|21|0601|2013-09-05 15:26:26
201210|3023010100|14|0|21|0601|2013-09-05 15:26:26
201212|3023010100|18|0|33|0601|2013-09-05 15:26:26
201202|3023010600|2|1|1|0601|2013-09-05 15:26:26
201204|3023010600|2|0|3|0601|2013-09-05 15:26:26
201206|3023010600|1|0|3|0601|2013-09-05 15:26:26
201208|3023010600|1|0|2|0601|2013-09-05 15:26:26
201210|3023010600|1|0|1|0601|2013-09-05 15:26:26
201212|3023010600|2|0|2|0601|2013-09-05 15:26:26
201202|3023010300|2|0|2|0601|2013-09-05 15:26:26
201204|3023010300|2|0|4|0601|2013-09-05 15:26:26
201206|3023010300|3|0|3|0601|2013-09-05 15:26:26
201208|3023010300|2|0|4|0601|2013-09-05 15:26:26
201210|3023010300|3|0|4|0601|2013-09-05 15:26:26
201212|3023010300|2|0|3|0601|2013-09-05 15:26:26
201202|3020012800|0|0|0|0601|2013-09-05 15:26:26
201204|3020012800|0|0|0|0601|2013-09-05 15:26:26
201206|3020012800|0|0|0|0601|2013-09-05 15:26:26
201208|3020012800|0|0|0|0601|2013-09-05 15:26:26
201210|3020012800|0|0|0|0601|2013-09-05 15:26:26
201212|3020012800|0|0|0|0601|2013-09-05 15:26:26
201202|3023010900|7|0|9|0601|2013-09-05 15:26:26
201204|3023010900|12|0|18|0601|2013-09-05 15:26:26
201206|3023010900|14|0|17|0601|2013-09-05 15:26:26
201208|3023010900|11|0|15|0601|2013-09-05 15:26:26
201210|3023010900|6|0|10|0601|2013-09-05 15:26:26
201212|3023010900|12|0|15|0601|2013-09-05 15:26:26
201202|3017012100|0|0|0|0601|2013-09-05 15:26:26
201204|3017012100|0|0|0|0601|2013-09-05 15:26:26
201206|3017012100|0|0|0|0601|2013-09-05 15:26:26
201208|3017012100|0|0|0|0601|2013-09-05 15:26:26
201210|3017012100|1|0|1|0601|2013-09-05 15:26:26
201212|3017012100|1|0|1|0601|2013-09-05 15:26:26
201202|3011011400|8|0|11|0601|2013-09-05 15:26:26
201204|3011011400|11|0|12|0601|2013-09-05 15:26:26
201206|3011011400|12|1|14|0601|2013-09-05 15:26:26
201208|3011011400|10|0|15|0601|2013-09-05 15:26:26
201210|3011011400|13|0|18|0601|2013-09-05 15:26:26
201212|3011011400|7|0|19|0601|2013-09-05 15:26:26
201202|3011010500|2|0|3|0601|2013-09-05 15:26:26
201204|3011010500|3|0|3|0601|2013-09-05 15:26:26
201206|3011010500|1|0|4|0601|2013-09-05 15:26:26
201208|3011010500|4|0|6|0601|2013-09-05 15:26:26
201210|3011010500|3|0|5|0601|2013-09-05 15:26:26
201212|3011010500|4|0|10|0601|2013-09-05 15:26:26
201202|3011014200|0|0|0|0601|2013-09-05 15:26:26
201204|3011014200|0|0|0|0601|2013-09-05 15:26:26
201206|3011014200|0|0|0|0601|2013-09-05 15:26:26
201208|3011014200|1|0|3|0601|2013-09-05 15:26:26
201210|3011014200|0|0|0|0601|2013-09-05 15:26:26
201212|3011014200|0|0|0|0601|2013-09-05 15:26:26
201202|3011013600|2|0|2|0601|2013-09-05 15:26:26
201204|3011013600|3|0|3|0601|2013-09-05 15:26:26
201206|3011013600|2|0|2|0601|2013-09-05 15:26:26
201208|3011013600|1|0|1|0601|2013-09-05 15:26:26
201210|3011013600|4|0|4|0601|2013-09-05 15:26:26
201212|3011013600|2|0|2|0601|2013-09-05 15:26:26
201202|3011011000|6|0|8|0601|2013-09-05 15:26:26
201204|3011011000|2|0|2|0601|2013-09-05 15:26:26
201206|3011011000|3|0|5|0601|2013-09-05 15:26:26
201208|3011011000|4|0|4|0601|2013-09-05 15:26:26
201210|3011011000|3|0|3|0601|2013-09-05 15:26:26
201212|3011011000|5|0|8|0601|2013-09-05 15:26:26
201202|3011013700|0|0|0|0601|2013-09-05 15:26:26
201204|3011013700|0|0|0|0601|2013-09-05 15:26:26
201206|3011013700|2|0|2|0601|2013-09-05 15:26:26
201208|3011013700|0|0|0|0601|2013-09-05 15:26:26
201210|3011013700|1|0|2|0601|2013-09-05 15:26:26
201212|3011013700|0|0|0|0601|2013-09-05 15:26:26
201202|3011013900|1|0|1|0601|2013-09-05 15:26:26
201204|3011013900|3|0|4|0601|2013-09-05 15:26:26
201206|3011013900|0|0|0|0601|2013-09-05 15:26:26
201208|3011013900|2|1|1|0601|2013-09-05 15:26:26
201210|3011013900|3|0|5|0601|2013-09-05 15:26:26
201212|3011013900|1|0|1|0601|2013-09-05 15:26:26
201202|3011012200|0|0|0|0601|2013-09-05 15:26:26
201204|3011012200|0|0|0|0601|2013-09-05 15:26:26
201206|3011012200|0|0|0|0601|2013-09-05 15:26:26
201208|3011012200|0|0|0|0601|2013-09-05 15:26:26
201210|3011012200|0|0|0|0601|2013-09-05 15:26:26
201212|3011012200|2|0|4|0601|2013-09-05 15:26:26
201202|3011014300|3|0|9|0601|2013-09-05 15:26:26
201204|3011014300|1|0|4|0601|2013-09-05 15:26:26
201206|3011014300|1|0|2|0601|2013-09-05 15:26:26
201208|3011014300|0|0|0|0601|2013-09-05 15:26:26
201210|3011014300|1|0|3|0601|2013-09-05 15:26:26
201212|3011014300|1|1|0|0601|2013-09-05 15:26:26
201202|3011011800|5|1|4|0601|2013-09-05 15:26:26
201204|3011011800|8|0|14|0601|2013-09-05 15:26:26
201206|3011011800|6|0|5|0601|2013-09-05 15:26:26
201208|3011011800|11|0|18|0601|2013-09-05 15:26:26
201210|3011011800|7|0|10|0601|2013-09-05 15:26:26
201212|3011011800|6|1|6|0601|2013-09-05 15:26:26
201202|3011010800|1|0|1|0601|2013-09-05 15:26:26
201204|3011010800|1|0|1|0601|2013-09-05 15:26:26
201206|3011010800|1|0|3|0601|2013-09-05 15:26:26
201208|3011010800|0|0|0|0601|2013-09-05 15:26:26
201210|3011010800|0|0|0|0601|2013-09-05 15:26:26
201212|3011010800|0|0|0|0601|2013-09-05 15:26:26
201202|3011014400|0|0|0|0601|2013-09-05 15:26:26
201204|3011014400|0|0|0|0601|2013-09-05 15:26:26
201206|3011014400|0|0|0|0601|2013-09-05 15:26:26
201208|3011014400|0|0|0|0601|2013-09-05 15:26:26
201210|3011014400|0|0|0|0601|2013-09-05 15:26:26
201212|3011014400|0|0|0|0601|2013-09-05 15:26:26
201202|3011011600|11|0|14|0601|2013-09-05 15:26:26
201204|3011011600|4|0|11|0601|2013-09-05 15:26:26
201206|3011011600|4|0|4|0601|2013-09-05 15:26:26
201208|3011011600|7|1|12|0601|2013-09-05 15:26:26
201210|3011011600|4|0|8|0601|2013-09-05 15:26:26
201212|3011011600|4|0|7|0601|2013-09-05 15:26:26
201202|3011012800|0|0|0|0601|2013-09-05 15:26:26
201204|3011012800|0|0|0|0601|2013-09-05 15:26:26
201206|3011012800|3|0|9|0601|2013-09-05 15:26:26
201208|3011012800|1|0|1|0601|2013-09-05 15:26:26
201210|3011012800|2|0|3|0601|2013-09-05 15:26:26
201212|3011012800|1|1|0|0601|2013-09-05 15:26:26
201202|3011011300|3|1|4|0601|2013-09-05 15:26:26
201204|3011011300|4|0|6|0601|2013-09-05 15:26:26
201206|3011011300|1|1|0|0601|2013-09-05 15:26:26
201208|3011011300|3|0|8|0601|2013-09-05 15:26:26
201210|3011011300|3|0|4|0601|2013-09-05 15:26:26
201212|3011011300|1|0|1|0601|2013-09-05 15:26:26
201202|3011012900|1|0|2|0601|2013-09-05 15:26:26
201204|3011012900|0|0|0|0601|2013-09-05 15:26:26
201206|3011012900|0|0|0|0601|2013-09-05 15:26:26
201208|3011012900|1|0|1|0601|2013-09-05 15:26:26
201210|3011012900|0|0|0|0601|2013-09-05 15:26:26
201212|3011012900|1|0|1|0601|2013-09-05 15:26:26
201202|3011011200|1|0|1|0601|2013-09-05 15:26:26
201204|3011011200|1|0|1|0601|2013-09-05 15:26:26
201206|3011011200|0|0|0|0601|2013-09-05 15:26:26
201208|3011011200|2|0|2|0601|2013-09-05 15:26:26
201210|3011011200|1|0|1|0601|2013-09-05 15:26:26
201212|3011011200|0|0|0|0601|2013-09-05 15:26:26
201202|3011010600|6|0|7|0601|2013-09-05 15:26:26
201204|3011010600|5|0|7|0601|2013-09-05 15:26:26
201206|3011010600|4|0|4|0601|2013-09-05 15:26:26
201208|3011010600|1|0|1|0601|2013-09-05 15:26:26
201210|3011010600|1|0|2|0601|2013-09-05 15:26:26
201212|3011010600|6|0|10|0601|2013-09-05 15:26:26
201202|3011012400|0|0|0|0601|2013-09-05 15:26:26
201204|3011012400|1|0|1|0601|2013-09-05 15:26:26
201206|3011012400|0|0|0|0601|2013-09-05 15:26:26
201208|3011012400|0|0|0|0601|2013-09-05 15:26:26
201210|3011012400|0|0|0|0601|2013-09-05 15:26:26
201212|3011012400|0|0|0|0601|2013-09-05 15:26:26
201202|3011010900|3|0|3|0601|2013-09-05 15:26:26
201204|3011010900|5|0|7|0601|2013-09-05 15:26:26
201206|3011010900|8|0|12|0601|2013-09-05 15:26:26
201208|3011010900|2|0|5|0601|2013-09-05 15:26:26
201210|3011010900|5|0|5|0601|2013-09-05 15:26:26
201212|3011010900|4|1|5|0601|2013-09-05 15:26:26
201202|3011011500|10|0|12|0601|2013-09-05 15:26:26
201204|3011011500|18|0|27|0601|2013-09-05 15:26:26
201206|3011011500|11|0|12|0601|2013-09-05 15:26:26
201208|3011011500|19|0|25|0601|2013-09-05 15:26:26
201210|3011011500|12|0|20|0601|2013-09-05 15:26:26
201212|3011011500|13|0|24|0601|2013-09-05 15:26:26
201202|3011010100|2|0|2|0601|2013-09-05 15:26:26
201204|3011010100|5|0|9|0601|2013-09-05 15:26:26
201206|3011010100|3|0|3|0601|2013-09-05 15:26:26
201208|3011010100|5|1|5|0601|2013-09-05 15:26:26
201210|3011010100|5|0|5|0601|2013-09-05 15:26:26
201212|3011010100|1|0|1|0601|2013-09-05 15:26:26
201202|3011010200|1|0|4|0601|2013-09-05 15:26:26
201204|3011010200|4|0|8|0601|2013-09-05 15:26:26
201206|3011010200|2|0|2|0601|2013-09-05 15:26:26
201208|3011010200|6|0|5|0601|2013-09-05 15:26:26
