일자,요일,지점명,지점번호,방향,통행량
20220312,토,시흥대로(구로디지털단지역),D-26,유출,59826
20220313,일,시흥대로(구로디지털단지역),D-26,유출,44772
20220314,월,시흥대로(구로디지털단지역),D-26,유출,62626
20220315,화,시흥대로(구로디지털단지역),D-26,유출,63560
20220316,수,시흥대로(구로디지털단지역),D-26,유출,63510
20220317,목,시흥대로(구로디지털단지역),D-26,유출,62738
20220318,금,시흥대로(구로디지털단지역),D-26,유출,64118
20220319,토,시흥대로(구로디지털단지역),D-26,유출,56266
20220320,일,시흥대로(구로디지털단지역),D-26,유출,47396
20220321,월,시흥대로(구로디지털단지역),D-26,유출,62932
20220322,화,시흥대로(구로디지털단지역),D-26,유출,63494
20220323,수,시흥대로(구로디지털단지역),D-26,유출,63632
20220324,목,시흥대로(구로디지털단지역),D-26,유출,63004
20220325,금,시흥대로(구로디지털단지역),D-26,유출,65356
20220326,토,시흥대로(구로디지털단지역),D-26,유출,58032
20220327,일,시흥대로(구로디지털단지역),D-26,유출,49516
20220328,월,시흥대로(구로디지털단지역),D-26,유출,63454
20220329,화,시흥대로(구로디지털단지역),D-26,유출,63828
20220330,수,시흥대로(구로디지털단지역),D-26,유출,63250
20220331,목,시흥대로(구로디지털단지역),D-26,유출,64034
20220301,일,국회대로(여의2교),D-27,유입,27244
20220302,수,국회대로(여의2교),D-27,유입,39318
20220303,목,국회대로(여의2교),D-27,유입,41640
20220304,금,국회대로(여의2교),D-27,유입,42596
20220305,토,국회대로(여의2교),D-27,유입,32720
20220306,일,국회대로(여의2교),D-27,유입,27638
20220307,월,국회대로(여의2교),D-27,유입,39678
20220308,화,국회대로(여의2교),D-27,유입,41840
20220309,일,국회대로(여의2교),D-27,유입,29362
20220310,목,국회대로(여의2교),D-27,유입,39144
20220311,금,국회대로(여의2교),D-27,유입,41332
20220312,토,국회대로(여의2교),D-27,유입,32354
20220313,일,국회대로(여의2교),D-27,유입,25368
20220314,월,국회대로(여의2교),D-27,유입,38872
20220315,화,국회대로(여의2교),D-27,유입,40776
20220316,수,국회대로(여의2교),D-27,유입,40120
20220317,목,국회대로(여의2교),D-27,유입,39214
20220318,금,국회대로(여의2교),D-27,유입,40734
20220319,토,국회대로(여의2교),D-27,유입,30350
20220320,일,국회대로(여의2교),D-27,유입,26346
20220321,월,국회대로(여의2교),D-27,유입,39824
20220322,화,국회대로(여의2교),D-27,유입,40842
20220323,수,국회대로(여의2교),D-27,유입,40876
20220324,목,국회대로(여의2교),D-27,유입,40648
20220325,금,국회대로(여의2교),D-27,유입,40210
20220326,토,국회대로(여의2교),D-27,유입,32568
20220327,일,국회대로(여의2교),D-27,유입,27482
20220328,월,국회대로(여의2교),D-27,유입,40456
20220329,화,국회대로(여의2교),D-27,유입,41128
20220330,수,국회대로(여의2교),D-27,유입,40478
20220331,목,국회대로(여의2교),D-27,유입,41564
20220301,일,국회대로(여의2교),D-27,유출,38862
20220302,수,국회대로(여의2교),D-27,유출,52914
20220303,목,국회대로(여의2교),D-27,유출,56164
20220304,금,국회대로(여의2교),D-27,유출,57036
20220305,토,국회대로(여의2교),D-27,유출,46784
20220306,일,국회대로(여의2교),D-27,유출,40148
20220307,월,국회대로(여의2교),D-27,유출,53120
20220308,화,국회대로(여의2교),D-27,유출,57092
20220309,일,국회대로(여의2교),D-27,유출,41104
20220310,목,국회대로(여의2교),D-27,유출,55354
20220311,금,국회대로(여의2교),D-27,유출,56424
20220312,토,국회대로(여의2교),D-27,유출,48488
20220313,일,국회대로(여의2교),D-27,유출,36730
20220314,월,국회대로(여의2교),D-27,유출,53104
20220315,화,국회대로(여의2교),D-27,유출,55566
20220316,수,국회대로(여의2교),D-27,유출,54802
20220317,목,국회대로(여의2교),D-27,유출,55512
20220318,금,국회대로(여의2교),D-27,유출,54964
20220319,토,국회대로(여의2교),D-27,유출,47874
20220320,일,국회대로(여의2교),D-27,유출,41282
20220321,월,국회대로(여의2교),D-27,유출,55638
20220322,화,국회대로(여의2교),D-27,유출,56402
20220323,수,국회대로(여의2교),D-27,유출,57028
20220324,목,국회대로(여의2교),D-27,유출,56844
20220325,금,국회대로(여의2교),D-27,유출,58120
20220326,토,국회대로(여의2교),D-27,유출,49746
20220327,일,국회대로(여의2교),D-27,유출,42676
20220328,월,국회대로(여의2교),D-27,유출,53342
20220329,화,국회대로(여의2교),D-27,유출,57608
20220330,수,국회대로(여의2교),D-27,유출,56766
20220331,목,국회대로(여의2교),D-27,유출,57796
20220301,일,경인로(서울교),D-28,유입,58494
20220302,수,경인로(서울교),D-28,유입,82346
20220303,목,경인로(서울교),D-28,유입,84472
20220304,금,경인로(서울교),D-28,유입,85240
20220305,토,경인로(서울교),D-28,유입,70612
20220306,일,경인로(서울교),D-28,유입,57370
20220307,월,경인로(서울교),D-28,유입,81154
20220308,화,경인로(서울교),D-28,유입,85870
20220309,일,경인로(서울교),D-28,유입,61746
20220310,목,경인로(서울교),D-28,유입,83210
20220311,금,경인로(서울교),D-28,유입,88802
20220312,토,경인로(서울교),D-28,유입,74618
20220313,일,경인로(서울교),D-28,유입,56548
20220314,월,경인로(서울교),D-28,유입,81930
20220315,화,경인로(서울교),D-28,유입,85888
20220316,수,경인로(서울교),D-28,유입,83340
20220317,목,경인로(서울교),D-28,유입,88824
20220318,금,경인로(서울교),D-28,유입,89930
20220319,토,경인로(서울교),D-28,유입,70866
20220320,일,경인로(서울교),D-28,유입,59642
20220321,월,경인로(서울교),D-28,유입,87012
20220322,화,경인로(서울교),D-28,유입,87634
20220323,수,경인로(서울교),D-28,유입,87592
20220324,목,경인로(서울교),D-28,유입,87270
20220325,금,경인로(서울교),D-28,유입,90146
20220326,토,경인로(서울교),D-28,유입,75276
20220327,일,경인로(서울교),D-28,유입,63024
20220328,월,경인로(서울교),D-28,유입,88520
20220329,화,경인로(서울교),D-28,유입,88016
20220330,수,경인로(서울교),D-28,유입,85808
20220331,목,경인로(서울교),D-28,유입,87794
20220301,일,경인로(서울교),D-28,유출,64252
20220302,수,경인로(서울교),D-28,유출,86764
20220303,목,경인로(서울교),D-28,유출,89454
20220304,금,경인로(서울교),D-28,유출,90518
20220305,토,경인로(서울교),D-28,유출,74752
20220306,일,경인로(서울교),D-28,유출,63002
20220307,월,경인로(서울교),D-28,유출,85142
20220308,화,경인로(서울교),D-28,유출,92300
20220309,일,경인로(서울교),D-28,유출,65852
20220310,목,경인로(서울교),D-28,유출,87808
20220311,금,경인로(서울교),D-28,유출,92010
20220312,토,경인로(서울교),D-28,유출,79168
20220313,일,경인로(서울교),D-28,유출,60990
20220314,월,경인로(서울교),D-28,유출,86552
20220315,화,경인로(서울교),D-28,유출,88064
20220316,수,경인로(서울교),D-28,유출,87880
20220317,목,경인로(서울교),D-28,유출,90210
20220318,금,경인로(서울교),D-28,유출,92160
20220319,토,경인로(서울교),D-28,유출,74378
20220320,일,경인로(서울교),D-28,유출,64186
20220321,월,경인로(서울교),D-28,유출,88192
20220322,화,경인로(서울교),D-28,유출,89614
20220323,수,경인로(서울교),D-28,유출,90492
20220324,목,경인로(서울교),D-28,유출,89064
20220325,금,경인로(서울교),D-28,유출,92500
20220326,토,경인로(서울교),D-28,유출,77870
20220327,일,경인로(서울교),D-28,유출,68136
20220328,월,경인로(서울교),D-28,유출,91056
20220329,화,경인로(서울교),D-28,유출,93044
20220330,수,경인로(서울교),D-28,유출,90674
20220331,목,경인로(서울교),D-28,유출,91504
20220301,일,여의대방로(여의교),D-29,유입,0
20220302,수,여의대방로(여의교),D-29,유입,0
20220303,목,여의대방로(여의교),D-29,유입,0
20220304,금,여의대방로(여의교),D-29,유입,0
20220305,토,여의대방로(여의교),D-29,유입,0
20220306,일,여의대방로(여의교),D-29,유입,0
20220307,월,여의대방로(여의교),D-29,유입,0
20220308,화,여의대방로(여의교),D-29,유입,0
20220309,일,여의대방로(여의교),D-29,유입,0
20220310,목,여의대방로(여의교),D-29,유입,0
20220311,금,여의대방로(여의교),D-29,유입,0
20220312,토,여의대방로(여의교),D-29,유입,0
20220313,일,여의대방로(여의교),D-29,유입,0
20220314,월,여의대방로(여의교),D-29,유입,0
20220315,화,여의대방로(여의교),D-29,유입,0
20220316,수,여의대방로(여의교),D-29,유입,0
20220317,목,여의대방로(여의교),D-29,유입,0
20220318,금,여의대방로(여의교),D-29,유입,0
20220319,토,여의대방로(여의교),D-29,유입,0
20220320,일,여의대방로(여의교),D-29,유입,0
20220321,월,여의대방로(여의교),D-29,유입,0
20220322,화,여의대방로(여의교),D-29,유입,0
20220323,수,여의대방로(여의교),D-29,유입,0
20220324,목,여의대방로(여의교),D-29,유입,0
20220325,금,여의대방로(여의교),D-29,유입,0
20220326,토,여의대방로(여의교),D-29,유입,0
20220327,일,여의대방로(여의교),D-29,유입,0
20220328,월,여의대방로(여의교),D-29,유입,0
20220329,화,여의대방로(여의교),D-29,유입,0
20220330,수,여의대방로(여의교),D-29,유입,0
20220331,목,여의대방로(여의교),D-29,유입,0
20220301,일,여의대방로(여의교),D-29,유출,60272
20220302,수,여의대방로(여의교),D-29,유출,78736
20220303,목,여의대방로(여의교),D-29,유출,80450
20220304,금,여의대방로(여의교),D-29,유출,80912
20220305,토,여의대방로(여의교),D-29,유출,70614
20220306,일,여의대방로(여의교),D-29,유출,55362
20220307,월,여의대방로(여의교),D-29,유출,77612
20220308,화,여의대방로(여의교),D-29,유출,79342
20220309,일,여의대방로(여의교),D-29,유출,59502
20220310,목,여의대방로(여의교),D-29,유출,78238
20220311,금,여의대방로(여의교),D-29,유출,79166
20220312,토,여의대방로(여의교),D-29,유출,68810
20220313,일,여의대방로(여의교),D-29,유출,53476
20220314,월,여의대방로(여의교),D-29,유출,75290
20220315,화,여의대방로(여의교),D-29,유출,75982
20220316,수,여의대방로(여의교),D-29,유출,77842
20220317,목,여의대방로(여의교),D-29,유출,78482
20220318,금,여의대방로(여의교),D-29,유출,77302
20220319,토,여의대방로(여의교),D-29,유출,65892
20220320,일,여의대방로(여의교),D-29,유출,56088
20220321,월,여의대방로(여의교),D-29,유출,76596
20220322,화,여의대방로(여의교),D-29,유출,79476
20220323,수,여의대방로(여의교),D-29,유출,79992
20220324,목,여의대방로(여의교),D-29,유출,79752
20220325,금,여의대방로(여의교),D-29,유출,76542
20220326,토,여의대방로(여의교),D-29,유출,67630
20220327,일,여의대방로(여의교),D-29,유출,58884
20220328,월,여의대방로(여의교),D-29,유출,77094
20220329,화,여의대방로(여의교),D-29,유출,77470
20220330,수,여의대방로(여의교),D-29,유출,75850
20220331,목,여의대방로(여의교),D-29,유출,76090
20220301,일,양녕로(상도터널),D-30,유입,59372
20220302,수,양녕로(상도터널),D-30,유입,62076
20220303,목,양녕로(상도터널),D-30,유입,63412
20220304,금,양녕로(상도터널),D-30,유입,64436
20220305,토,양녕로(상도터널),D-30,유입,65164
20220306,일,양녕로(상도터널),D-30,유입,56966
20220307,월,양녕로(상도터널),D-30,유입,61716
20220308,화,양녕로(상도터널),D-30,유입,65430
20220309,일,양녕로(상도터널),D-30,유입,60072
20220310,목,양녕로(상도터널),D-30,유입,64164
20220311,금,양녕로(상도터널),D-30,유입,66750
20220312,토,양녕로(상도터널),D-30,유입,67200
20220313,일,양녕로(상도터널),D-30,유입,54406
20220314,월,양녕로(상도터널),D-30,유입,62206
20220315,화,양녕로(상도터널),D-30,유입,64478
20220316,수,양녕로(상도터널),D-30,유입,63156
20220317,목,양녕로(상도터널),D-30,유입,63528
20220318,금,양녕로(상도터널),D-30,유입,67296
20220319,토,양녕로(상도터널),D-30,유입,64216
20220320,일,양녕로(상도터널),D-30,유입,58498
20220321,월,양녕로(상도터널),D-30,유입,63860
20220322,화,양녕로(상도터널),D-30,유입,63874
20220323,수,양녕로(상도터널),D-30,유입,64982
20220324,목,양녕로(상도터널),D-30,유입,66314
20220325,금,양녕로(상도터널),D-30,유입,68038
20220326,토,양녕로(상도터널),D-30,유입,66762
20220327,일,양녕로(상도터널),D-30,유입,61214
20220328,월,양녕로(상도터널),D-30,유입,65026
20220329,화,양녕로(상도터널),D-30,유입,65638
20220330,수,양녕로(상도터널),D-30,유입,64970
20220331,목,양녕로(상도터널),D-30,유입,66810
20220301,일,양녕로(상도터널),D-30,유출,64024
20220302,수,양녕로(상도터널),D-30,유출,69956
20220303,목,양녕로(상도터널),D-30,유출,71244
20220304,금,양녕로(상도터널),D-30,유출,71908
20220305,토,양녕로(상도터널),D-30,유출,67742
20220306,일,양녕로(상도터널),D-30,유출,61202
20220307,월,양녕로(상도터널),D-30,유출,69680
20220308,화,양녕로(상도터널),D-30,유출,71418
20220309,일,양녕로(상도터널),D-30,유출,64080
20220310,목,양녕로(상도터널),D-30,유출,70354
20220311,금,양녕로(상도터널),D-30,유출,72194
20220312,토,양녕로(상도터널),D-30,유출,62584
20220313,일,양녕로(상도터널),D-30,유출,58152
20220314,월,양녕로(상도터널),D-30,유출,68882
20220315,화,양녕로(상도터널),D-30,유출,56582
20220316,수,양녕로(상도터널),D-30,유출,59412
20220317,목,양녕로(상도터널),D-30,유출,46500
20220318,금,양녕로(상도터널),D-30,유출,30668
20220319,토,양녕로(상도터널),D-30,유출,0
20220320,일,양녕로(상도터널),D-30,유출,22204
20220321,월,양녕로(상도터널),D-30,유출,31620
20220322,화,양녕로(상도터널),D-30,유출,34812
20220323,수,양녕로(상도터널),D-30,유출,34538
20220324,목,양녕로(상도터널),D-30,유출,38410
20220325,금,양녕로(상도터널),D-30,유출,39322
20220326,토,양녕로(상도터널),D-30,유출,23498
20220327,일,양녕로(상도터널),D-30,유출,20720
20220328,월,양녕로(상도터널),D-30,유출,21368
20220329,화,양녕로(상도터널),D-30,유출,39702
20220330,수,양녕로(상도터널),D-30,유출,35632
20220331,목,양녕로(상도터널),D-30,유출,30674
20220301,일,동작대로(총신대입구역),D-31,유입,73030
