집계일자,집계시,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20220401,05,0,2,18,0,2223,189,224,203,633,92,3564,
20220401,05,0,2,34,0,1011,57,75,48,119,27,1337,
20220401,05,0,2,28,0,1994,69,73,41,38,95,2310,
20220401,05,0,2,37,0,186,15,9,14,160,14,398,
20220401,05,0,2,48,0,523,37,44,42,115,28,789,
20220401,05,0,2,49,0,870,55,47,60,59,32,1123,
20220401,05,0,2,46,0,52,5,7,24,32,2,122,
20220401,05,0,2,08,0,904,46,33,35,272,48,1338,
20220401,05,0,2,08,1,5,1,0,0,1,0,7,
20220401,05,0,2,10,0,2107,106,67,87,107,69,2543,
20220401,05,0,2,10,1,139,4,8,2,23,9,185,
20220401,05,0,2,11,0,2619,134,130,111,157,130,3281,
20220401,05,0,2,24,1,11,1,0,0,0,1,13,
20220401,05,0,2,44,0,1824,107,64,135,224,88,2442,
20220401,05,0,2,44,1,27,1,1,0,0,1,30,
20220401,05,0,2,27,1,391,11,5,6,6,21,440,
20220401,05,0,2,26,1,459,3,2,0,0,55,519,
20220401,05,0,2,43,1,152,6,1,1,5,5,170,
20220401,05,1,1,00,0,2796,227,414,1096,394,278,5205,
20220401,05,1,1,00,1,1124,82,191,261,208,92,1958,
20220401,05,1,1,01,0,45,5,8,33,13,3,107,
20220401,05,1,1,45,0,5,0,2,9,1,1,18,
20220401,05,1,1,02,0,63,6,14,23,6,6,118,
20220401,05,1,1,18,0,106,12,22,66,24,10,240,
20220401,05,1,1,34,0,43,0,4,6,1,3,57,
20220401,05,1,1,28,0,104,8,5,9,2,14,142,
20220401,05,1,1,37,0,22,0,2,19,14,1,58,
20220401,05,1,1,48,0,15,1,2,9,4,3,34,
20220401,05,1,1,49,0,14,0,2,1,0,1,18,
20220401,05,1,1,46,0,1,0,1,1,1,2,6,
20220401,05,1,1,08,0,91,5,10,44,24,10,184,
20220401,05,1,1,08,1,13,2,0,0,8,0,23,
20220401,05,1,1,10,0,112,1,6,7,3,9,138,
20220401,05,1,1,10,1,6,0,0,2,1,1,10,
20220401,05,1,1,11,0,191,10,14,21,8,30,274,
20220401,05,1,1,24,1,17,13,10,0,0,0,40,
20220401,05,1,1,44,0,131,11,15,20,10,15,202,
20220401,05,1,1,44,1,6,0,1,0,0,1,8,
20220401,05,1,1,26,1,33,4,6,2,3,9,57,
20220401,05,1,1,43,1,143,7,12,24,12,11,209,
20220401,05,1,2,00,0,27646,2846,2294,3155,5553,1179,42673,
20220401,05,1,2,00,1,12707,682,374,404,852,495,15514,
20220401,05,1,2,01,0,1499,158,153,308,527,30,2675,
20220401,05,1,2,45,0,218,28,88,182,239,6,761,
20220401,05,1,2,02,0,898,107,88,142,290,32,1557,
20220401,05,1,2,18,0,1443,135,187,202,629,62,2658,
20220401,05,1,2,34,0,865,50,62,42,120,30,1169,
20220401,05,1,2,28,0,1173,48,42,33,37,62,1395,
20220401,05,1,2,37,0,165,15,4,44,106,12,346,
20220401,05,1,2,48,0,546,34,37,49,110,33,809,
20220401,05,1,2,49,0,679,55,46,73,60,21,934,
20220401,05,1,2,46,0,52,7,4,18,38,3,122,
20220401,05,1,2,08,0,589,37,39,58,316,41,1080,
20220401,05,1,2,08,1,29,2,0,0,1,2,34,
20220401,05,1,2,10,0,1402,81,55,64,80,61,1743,
20220401,05,1,2,10,1,80,4,3,2,7,4,100,
20220401,05,1,2,11,0,1974,91,126,85,134,98,2508,
20220401,05,1,2,44,0,1391,98,65,128,192,67,1941,
20220401,05,1,2,44,1,86,1,7,0,2,5,101,
20220401,05,1,2,27,1,456,9,6,1,24,22,518,
20220401,05,1,2,26,1,187,3,3,1,0,18,212,
20220401,05,1,2,43,1,1534,64,33,25,63,63,1782,
20220401,06,0,1,00,0,10022,696,1874,1405,500,135,14632,
20220401,06,0,1,00,1,2467,134,279,194,86,281,3441,
20220401,06,0,1,01,0,114,11,28,33,15,2,203,
20220401,06,0,1,45,0,21,4,8,10,2,4,49,
20220401,06,0,1,02,0,329,24,51,26,16,5,451,
20220401,06,0,1,18,0,336,44,92,72,39,3,586,
20220401,06,0,1,34,0,112,8,14,19,4,5,162,
20220401,06,0,1,28,0,295,19,22,19,2,21,378,
20220401,06,0,1,37,0,80,1,9,25,13,2,130,
20220401,06,0,1,48,0,51,4,17,18,2,11,103,
20220401,06,0,1,49,0,37,4,9,2,3,0,55,
20220401,06,0,1,46,0,9,0,3,5,0,0,17,
20220401,06,0,1,08,0,335,14,34,43,34,5,465,
20220401,06,0,1,08,1,28,4,0,0,2,0,34,
20220401,06,0,1,10,0,315,10,20,15,7,3,370,
20220401,06,0,1,10,1,39,1,1,2,0,5,48,
20220401,06,0,1,11,0,585,49,88,54,18,26,820,
20220401,06,0,1,44,0,336,28,60,42,28,49,543,
20220401,06,0,1,44,1,6,1,0,0,0,1,8,
20220401,06,0,1,26,1,263,3,9,4,0,38,317,
20220401,06,0,1,43,1,30,0,1,3,0,0,34,
20220401,06,0,2,00,0,95136,5121,5436,3494,7795,3861,120843,
20220401,06,0,2,00,1,33897,1235,942,528,880,1526,39008,
20220401,06,0,2,01,0,3217,176,247,319,611,54,4624,
20220401,06,0,2,45,0,489,45,84,178,244,15,1055,
20220401,06,0,2,02,0,3447,232,186,186,429,128,4608,
20220401,06,0,2,18,0,3642,246,323,180,770,176,5337,
20220401,06,0,2,34,0,2018,95,109,67,151,67,2507,
20220401,06,0,2,28,0,3870,134,78,47,82,187,4398,
20220401,06,0,2,37,0,521,24,13,22,223,50,853,
20220401,06,0,2,48,0,2291,117,165,71,211,98,2953,
20220401,06,0,2,49,0,2234,119,133,85,117,92,2780,
20220401,06,0,2,46,0,156,13,23,37,61,7,297,
20220401,06,0,2,08,0,2614,58,80,39,382,155,3328,
20220401,06,0,2,08,1,13,0,0,0,1,0,14,
20220401,06,0,2,10,0,3889,164,119,93,132,194,4591,
20220401,06,0,2,10,1,447,9,13,4,17,29,519,
20220401,06,0,2,11,0,6573,240,310,161,266,356,7906,
20220401,06,0,2,24,1,24,3,1,0,0,3,31,
20220401,06,0,2,44,0,4346,193,120,136,454,269,5518,
20220401,06,0,2,44,1,65,1,4,1,3,6,80,
20220401,06,0,2,27,1,1250,17,24,6,23,58,1378,
20220401,06,0,2,26,1,1189,7,7,1,0,119,1323,
20220401,06,0,2,43,1,526,6,5,1,5,17,560,
20220401,06,1,1,00,0,7363,500,1336,1745,698,662,12304,
20220401,06,1,1,00,1,2211,141,426,400,327,229,3734,
20220401,06,1,1,01,0,89,6,24,37,13,8,177,
20220401,06,1,1,45,0,19,0,2,13,3,1,38,
20220401,06,1,1,02,0,188,21,39,41,14,18,321,
20220401,06,1,1,18,0,243,29,72,95,48,29,516,
20220401,06,1,1,34,0,109,5,9,7,2,10,142,
20220401,06,1,1,28,0,209,11,23,15,9,24,291,
20220401,06,1,1,37,0,63,10,12,30,10,16,141,
20220401,06,1,1,48,0,122,8,14,15,3,15,177,
20220401,06,1,1,49,0,42,5,7,5,2,3,64,
20220401,06,1,1,46,0,11,0,3,3,2,1,20,
20220401,06,1,1,08,0,244,15,33,86,31,24,433,
20220401,06,1,1,08,1,62,4,4,4,1,1,76,
20220401,06,1,1,10,0,230,5,15,15,5,25,295,
20220401,06,1,1,10,1,10,0,2,0,0,3,15,
20220401,06,1,1,11,0,496,24,56,60,18,57,711,
20220401,06,1,1,24,1,70,2,2,0,0,3,77,
20220401,06,1,1,44,0,329,21,48,50,21,45,514,
20220401,06,1,1,44,1,28,3,0,0,0,2,33,
20220401,06,1,1,26,1,140,0,14,8,9,42,213,
20220401,06,1,1,43,1,256,10,33,26,10,29,364,
20220401,06,1,2,00,0,75374,4626,4257,4503,8912,2979,100651,
20220401,06,1,2,00,1,26214,1139,751,631,1084,1066,30885,
20220401,06,1,2,01,0,3104,153,223,355,629,55,4519,
20220401,06,1,2,45,0,467,44,83,200,265,17,1076,
20220401,06,1,2,02,0,2528,198,162,186,468,81,3623,
20220401,06,1,2,18,0,3170,206,315,243,841,159,4934,
20220401,06,1,2,34,0,2191,77,96,69,157,55,2645,
20220401,06,1,2,28,0,2605,122,64,59,71,131,3052,
20220401,06,1,2,37,0,526,25,24,63,203,42,883,
20220401,06,1,2,48,0,2750,120,227,82,237,113,3529,
20220401,06,1,2,49,0,1825,112,117,86,116,61,2317,
20220401,06,1,2,46,0,165,12,15,32,63,3,290,
20220401,06,1,2,08,0,2063,72,81,108,492,134,2950,
20220401,06,1,2,08,1,89,0,1,1,1,4,96,
20220401,06,1,2,10,0,3294,124,93,82,125,152,3870,
20220401,06,1,2,10,1,154,10,2,5,11,10,192,
20220401,06,1,2,11,0,5150,194,267,146,240,277,6274,
20220401,06,1,2,44,0,3820,168,106,141,414,232,4881,
20220401,06,1,2,44,1,454,15,18,4,5,30,526,
20220401,06,1,2,27,1,1017,22,25,4,47,88,1203,
20220401,06,1,2,26,1,824,13,11,0,0,130,978,
20220401,06,1,2,43,1,3413,98,44,56,90,165,3866,
20220401,07,0,1,00,0,13928,836,2221,1562,505,168,19220,
20220401,07,0,1,00,1,2868,167,269,140,75,437,3956,
20220401,07,0,1,01,0,189,9,29,47,9,1,284,
20220401,07,0,1,45,0,31,0,8,5,4,0,48,
20220401,07,0,1,02,0,476,28,62,37,6,4,613,
20220401,07,0,1,18,0,280,37,103,65,53,6,544,
20220401,07,0,1,34,0,136,5,13,27,3,2,186,
20220401,07,0,1,28,0,345,14,13,8,4,28,412,
20220401,07,0,1,37,0,106,6,16,33,8,3,172,
20220401,07,0,1,48,0,78,5,32,16,4,17,152,
20220401,07,0,1,49,0,63,2,13,7,1,0,86,
20220401,07,0,1,46,0,21,0,2,3,2,2,30,
20220401,07,0,1,08,0,504,20,66,43,52,6,691,
20220401,07,0,1,08,1,36,4,5,2,5,0,52,
20220401,07,0,1,10,0,352,4,26,21,4,8,415,
20220401,07,0,1,10,1,43,1,7,0,0,11,62,
20220401,07,0,1,11,0,915,47,98,51,19,58,1188,
20220401,07,0,1,44,0,449,31,78,39,20,88,705,
20220401,07,0,1,44,1,20,0,8,0,0,1,29,
20220401,07,0,1,26,1,205,1,16,7,3,51,283,
20220401,07,0,1,43,1,65,2,4,0,1,2,74,
20220401,07,0,2,00,0,151390,5478,6817,3611,8245,7875,183416,
20220401,07,0,2,00,1,38895,934,1028,395,782,2337,44371,
20220401,07,0,2,01,0,5241,179,338,253,546,130,6687,
20220401,07,0,2,45,0,796,35,63,148,262,18,1322,
20220401,07,0,2,02,0,6427,211,172,181,486,288,7765,
20220401,07,0,2,18,0,3395,277,298,175,673,164,4982,
20220401,07,0,2,34,0,2699,115,95,47,159,146,3261,
20220401,07,0,2,28,0,5151,103,78,53,70,384,5839,
20220401,07,0,2,37,0,959,26,29,39,194,126,1373,
20220401,07,0,2,48,0,4070,143,124,94,232,277,4940,
20220401,07,0,2,49,0,3956,144,104,102,98,189,4593,
20220401,07,0,2,46,0,338,21,20,29,71,8,487,
20220401,07,0,2,08,0,4604,72,127,94,582,306,5785,
20220401,07,0,2,08,1,9,1,1,0,0,2,13,
20220401,07,0,2,10,0,4627,158,142,70,116,253,5366,
20220401,07,0,2,10,1,859,10,4,6,25,54,958,
20220401,07,0,2,11,0,8617,249,239,159,279,513,10056,
20220401,07,0,2,24,1,65,4,0,0,0,0,69,
20220401,07,0,2,44,0,6502,223,140,143,498,563,8069,
20220401,07,0,2,44,1,172,0,8,2,1,13,196,
20220401,07,0,2,27,1,2774,41,39,15,37,185,3091,
20220401,07,0,2,26,1,1307,17,10,0,0,182,1516,
20220401,07,0,2,43,1,1113,5,7,3,7,49,1184,
20220401,07,1,1,00,0,12493,839,2235,1987,654,1415,19623,
20220401,07,1,1,00,1,2721,189,392,249,187,365,4103,
20220401,07,1,1,01,0,166,15,39,56,11,9,296,
20220401,07,1,1,45,0,34,2,10,11,7,3,67,
20220401,07,1,1,02,0,317,38,48,38,19,29,489,
20220401,07,1,1,18,0,332,20,103,90,36,41,622,
20220401,07,1,1,34,0,122,12,17,13,2,18,184,
20220401,07,1,1,28,0,263,13,15,17,4,40,352,
20220401,07,1,1,37,0,101,8,21,40,15,24,209,
20220401,07,1,1,48,0,147,9,33,22,4,28,243,
20220401,07,1,1,49,0,47,5,13,14,3,9,91,
20220401,07,1,1,46,0,29,1,8,4,3,6,51,
20220401,07,1,1,08,0,398,25,82,91,45,52,693,
20220401,07,1,1,08,1,62,5,4,5,15,2,93,
20220401,07,1,1,10,0,256,8,35,22,4,38,363,
20220401,07,1,1,10,1,24,4,2,1,0,0,31,
20220401,07,1,1,11,0,892,40,96,56,41,109,1234,
20220401,07,1,1,24,1,126,3,20,0,0,5,154,
20220401,07,1,1,44,0,476,42,73,42,20,88,741,
20220401,07,1,1,44,1,53,2,1,0,0,6,62,
20220401,07,1,1,26,1,209,9,27,29,25,51,350,
20220401,07,1,1,43,1,368,18,21,16,1,45,469,
20220401,07,1,2,00,0,133899,5782,7054,4606,10169,6907,168417,
20220401,07,1,2,00,1,34896,1039,869,557,929,1840,40130,
20220401,07,1,2,01,0,5072,207,350,277,670,115,6691,
20220401,07,1,2,45,0,763,39,75,152,257,13,1299,
20220401,07,1,2,02,0,4695,235,164,177,515,230,6016,
20220401,07,1,2,18,0,3945,272,328,240,678,224,5687,
20220401,07,1,2,34,0,2758,114,98,53,180,128,3331,
20220401,07,1,2,28,0,4226,117,92,55,57,337,4884,
20220401,07,1,2,37,0,950,33,33,81,238,108,1443,
20220401,07,1,2,48,0,4506,142,170,91,217,314,5440,
20220401,07,1,2,49,0,3281,139,101,95,109,165,3890,
20220401,07,1,2,46,0,389,23,24,24,70,10,540,
20220401,07,1,2,08,0,3669,95,96,128,619,276,4883,
20220401,07,1,2,08,1,100,1,1,0,0,6,108,
20220401,07,1,2,10,0,4194,146,113,62,105,222,4842,
20220401,07,1,2,10,1,258,4,6,5,19,20,312,
20220401,07,1,2,11,0,7610,244,198,137,236,430,8855,
20220401,07,1,2,44,0,6096,217,143,158,480,459,7553,
20220401,07,1,2,44,1,619,9,15,1,0,56,700,
20220401,07,1,2,27,1,1916,24,31,10,23,165,2169,
20220401,07,1,2,26,1,1155,12,7,4,2,172,1352,
20220401,07,1,2,43,1,5244,100,44,36,72,262,5758,
20220401,08,0,1,00,0,14786,938,2887,1968,626,171,21376,
20220401,08,0,1,00,1,2990,137,316,170,80,462,4155,
20220401,08,0,1,01,0,185,9,49,50,15,0,308,
20220401,08,0,1,45,0,38,3,16,16,5,3,81,
20220401,08,0,1,02,0,521,30,69,45,15,3,683,
20220401,08,0,1,18,0,301,38,142,108,55,3,647,
20220401,08,0,1,34,0,144,12,16,15,1,3,191,
20220401,08,0,1,28,0,340,23,27,14,4,39,447,
20220401,08,0,1,37,0,105,14,40,45,12,2,218,
20220401,08,0,1,48,0,74,9,27,36,3,11,160,
20220401,08,0,1,49,0,86,1,21,5,1,0,114,
20220401,08,0,1,46,0,25,0,3,9,4,0,41,
20220401,08,0,1,08,0,554,27,66,76,64,7,794,
20220401,08,0,1,08,1,58,5,5,9,5,0,82,
20220401,08,0,1,10,0,382,15,28,11,6,13,455,
20220401,08,0,1,10,1,48,1,0,4,1,12,66,
20220401,08,0,1,11,0,723,46,124,58,14,32,997,
20220401,08,0,1,44,0,423,38,94,48,17,85,705,
20220401,08,0,1,44,1,26,1,2,0,0,8,37,
20220401,08,0,1,26,1,234,2,21,27,24,45,353,
20220401,08,0,1,43,1,51,2,4,1,1,2,61,
20220401,08,0,2,00,0,143475,6518,6085,4371,10097,7666,178212,
20220401,08,0,2,00,1,35654,1102,790,473,1055,2243,41317,
20220401,08,0,2,01,0,6365,195,412,268,651,157,8048,
20220401,08,0,2,45,0,1052,53,99,113,234,30,1581,
20220401,08,0,2,02,0,6237,226,199,155,391,272,7480,
20220401,08,0,2,18,0,3454,438,374,340,920,157,5683,
20220401,08,0,2,34,0,2949,99,140,44,155,160,3547,
20220401,08,0,2,28,0,4964,127,76,39,82,336,5624,
20220401,08,0,2,37,0,905,57,44,91,298,112,1507,
20220401,08,0,2,48,0,3551,149,109,162,316,200,4487,
20220401,08,0,2,49,0,3831,208,113,102,134,178,4566,
20220401,08,0,2,46,0,319,29,32,29,110,8,527,
20220401,08,0,2,08,0,4454,99,140,115,689,258,5755,
20220401,08,0,2,08,1,29,2,1,0,1,0,33,
20220401,08,0,2,10,0,5024,139,127,54,148,303,5795,
20220401,08,0,2,10,1,849,20,10,15,25,65,984,
20220401,08,0,2,11,0,7789,285,194,150,342,494,9254,
20220401,08,0,2,24,1,61,3,9,0,0,4,77,
20220401,08,0,2,44,0,7291,288,142,162,553,661,9097,
20220401,08,0,2,44,1,253,4,9,1,0,10,277,
20220401,08,0,2,27,1,3522,30,17,8,25,271,3873,
20220401,08,0,2,26,1,1293,5,6,2,2,194,1502,
20220401,08,0,2,43,1,1097,13,3,3,4,41,1161,
20220401,08,1,1,00,0,13835,814,2540,1967,606,1707,21469,
20220401,08,1,1,00,1,2877,147,366,266,195,407,4258,
20220401,08,1,1,01,0,163,10,38,36,13,17,277,
20220401,08,1,1,45,0,31,0,4,6,1,1,43,
20220401,08,1,1,02,0,408,29,63,29,9,47,585,
20220401,08,1,1,18,0,284,41,137,82,44,41,629,
20220401,08,1,1,34,0,105,10,12,13,5,18,163,
20220401,08,1,1,28,0,295,17,27,11,2,46,398,
20220401,08,1,1,37,0,108,11,56,45,13,14,247,
20220401,08,1,1,48,0,121,6,27,29,5,18,206,
20220401,08,1,1,49,0,87,4,14,5,1,12,123,
20220401,08,1,1,46,0,24,0,4,3,0,2,33,
20220401,08,1,1,08,0,433,26,62,77,40,60,698,
20220401,08,1,1,08,1,118,3,2,13,15,0,151,
20220401,08,1,1,10,0,293,6,31,12,9,47,398,
20220401,08,1,1,10,1,29,1,3,0,0,3,36,
20220401,08,1,1,11,0,1070,46,128,64,45,138,1491,
20220401,08,1,1,24,1,132,6,7,0,0,7,152,
20220401,08,1,1,44,0,525,30,88,46,16,102,807,
20220401,08,1,1,44,1,55,1,1,0,0,10,67,
20220401,08,1,1,26,1,258,6,27,57,14,54,416,
20220401,08,1,1,43,1,347,13,20,10,2,51,443,
20220401,08,1,2,00,0,147563,5846,6231,4238,10135,8499,182512,
20220401,08,1,2,00,1,34934,1023,738,567,999,2079,40340,
20220401,08,1,2,01,0,6215,200,411,231,628,178,7863,
20220401,08,1,2,45,0,1013,44,85,114,224,28,1508,
20220401,08,1,2,02,0,5395,232,191,169,381,294,6662,
20220401,08,1,2,18,0,3811,386,365,345,852,194,5953,
20220401,08,1,2,34,0,2773,109,133,40,167,136,3358,
20220401,08,1,2,28,0,4476,95,49,33,69,344,5066,
20220401,08,1,2,37,0,943,62,55,111,349,103,1623,
20220401,08,1,2,48,0,4111,163,119,127,323,248,5091,
20220401,08,1,2,49,0,3448,217,116,115,127,167,4190,
20220401,08,1,2,46,0,431,34,31,36,86,17,635,
20220401,08,1,2,08,0,4154,124,125,109,480,275,5267,
20220401,08,1,2,08,1,138,0,0,0,4,17,159,
20220401,08,1,2,10,0,4341,126,135,50,145,306,5103,
20220401,08,1,2,10,1,461,13,8,0,23,34,539,
20220401,08,1,2,11,0,7729,242,200,167,312,475,9125,
20220401,08,1,2,44,0,7358,265,140,154,580,712,9209,
20220401,08,1,2,44,1,603,4,9,3,3,44,666,
20220401,08,1,2,27,1,2616,28,18,21,39,238,2960,
20220401,08,1,2,26,1,1255,9,7,1,3,146,1421,
20220401,08,1,2,43,1,5244,104,35,30,52,285,5750,
20220401,09,0,1,00,0,15600,951,3510,2651,895,219,23826,
20220401,09,0,1,00,1,3150,155,336,261,105,459,4466,
20220401,09,0,1,01,0,224,12,68,76,19,1,400,
20220401,09,0,1,45,0,34,3,22,14,4,2,79,
20220401,09,0,1,02,0,458,47,66,33,21,5,630,
20220401,09,0,1,18,0,364,59,219,169,56,9,876,
20220401,09,0,1,34,0,152,6,21,21,2,2,204,
20220401,09,0,1,28,0,346,21,24,14,2,43,450,
20220401,09,0,1,37,0,109,15,64,75,18,1,282,
20220401,09,0,1,48,0,71,9,57,47,11,16,211,
20220401,09,0,1,49,0,67,6,13,9,0,1,96,
20220401,09,0,1,46,0,16,0,9,11,1,2,39,
20220401,09,0,1,08,0,587,41,115,85,70,4,902,
20220401,09,0,1,08,1,69,4,2,8,5,1,89,
20220401,09,0,1,10,0,465,16,42,17,7,7,554,
20220401,09,0,1,10,1,32,3,0,5,2,5,47,
20220401,09,0,1,11,0,711,53,147,96,19,32,1058,
20220401,09,0,1,44,0,448,50,94,54,24,67,737,
20220401,09,0,1,44,1,21,1,3,0,0,2,27,
20220401,09,0,1,26,1,236,7,33,61,20,48,405,
20220401,09,0,1,43,1,68,2,2,4,2,1,79,
20220401,09,0,2,00,0,126093,6945,5791,5413,12519,5382,162143,
20220401,09,0,2,00,1,33733,1258,723,733,1230,2018,39695,
20220401,09,0,2,01,0,7052,257,471,416,775,139,9110,
20220401,09,0,2,45,0,1386,54,119,132,259,30,1980,
20220401,09,0,2,02,0,5438,340,218,193,451,195,6835,
20220401,09,0,2,18,0,4329,566,464,387,1115,183,7044,
20220401,09,0,2,34,0,3200,121,127,46,177,113,3784,
20220401,09,0,2,28,0,4288,145,68,43,87,251,4882,
20220401,09,0,2,37,0,689,81,46,150,395,47,1408,
20220401,09,0,2,48,0,3031,255,144,166,367,144,4107,
20220401,09,0,2,49,0,3570,220,112,191,153,149,4395,
20220401,09,0,2,46,0,351,33,35,50,91,15,575,
20220401,09,0,2,08,0,3922,118,151,169,691,189,5240,
20220401,09,0,2,08,1,59,2,0,1,2,2,66,
20220401,09,0,2,10,0,5772,173,119,65,126,268,6523,
20220401,09,0,2,10,1,593,22,8,22,37,33,715,
20220401,09,0,2,11,0,6932,336,229,220,359,406,8482,
20220401,09,0,2,24,1,99,5,16,0,0,2,122,
20220401,09,0,2,44,0,5807,294,151,179,596,409,7436,
20220401,09,0,2,44,1,160,2,6,3,0,12,183,
20220401,09,0,2,27,1,2312,29,20,21,24,134,2540,
20220401,09,0,2,26,1,964,13,6,0,1,99,1083,
20220401,09,0,2,43,1,880,11,0,5,7,33,936,
20220401,09,1,1,00,0,13834,915,2858,2151,641,1562,21961,
20220401,09,1,1,00,1,2943,140,305,272,111,428,4199,
20220401,09,1,1,01,0,166,7,60,45,12,16,306,
20220401,09,1,1,45,0,37,3,16,12,2,2,72,
20220401,09,1,1,02,0,388,31,61,40,13,36,569,
20220401,09,1,1,18,0,314,50,184,134,46,41,769,
20220401,09,1,1,34,0,154,9,27,10,7,18,225,
20220401,09,1,1,28,0,303,14,24,6,4,47,398,
20220401,09,1,1,37,0,96,13,54,59,14,9,245,
20220401,09,1,1,48,0,79,9,51,48,3,11,201,
20220401,09,1,1,49,0,81,6,16,7,4,6,120,
20220401,09,1,1,46,0,25,0,12,6,2,1,46,
20220401,09,1,1,08,0,431,42,81,75,51,49,729,
20220401,09,1,1,08,1,254,4,4,6,8,5,281,
20220401,09,1,1,10,0,357,10,38,19,5,46,475,
20220401,09,1,1,10,1,26,2,2,6,2,5,43,
20220401,09,1,1,11,0,626,58,141,86,26,89,1026,
20220401,09,1,1,24,1,109,11,6,0,0,3,129,
20220401,09,1,1,44,0,505,44,89,57,20,83,798,
20220401,09,1,1,44,1,70,3,0,1,0,11,85,
20220401,09,1,1,26,1,244,11,22,61,18,40,396,
20220401,09,1,1,43,1,376,14,28,25,7,52,502,
20220401,09,1,2,00,0,115640,6600,5885,4429,10941,5219,148714,
20220401,09,1,2,00,1,31805,1337,736,665,1137,1834,37514,
20220401,09,1,2,01,0,6646,241,422,350,702,138,8499,
20220401,09,1,2,45,0,1376,51,111,117,242,32,1929,
20220401,09,1,2,02,0,4881,296,175,181,455,198,6186,
20220401,09,1,2,18,0,4084,531,482,386,1066,183,6732,
20220401,09,1,2,34,0,2854,118,118,47,188,117,3442,
20220401,09,1,2,28,0,3344,121,49,31,72,204,3821,
20220401,09,1,2,37,0,651,69,40,134,400,42,1336,
20220401,09,1,2,48,0,3088,243,129,146,352,164,4122,
20220401,09,1,2,49,0,3172,227,113,173,145,148,3978,
20220401,09,1,2,46,0,355,41,34,35,90,19,574,
20220401,09,1,2,08,0,3426,136,99,131,472,184,4448,
20220401,09,1,2,08,1,226,1,2,1,2,17,249,
20220401,09,1,2,10,0,4538,163,113,69,138,241,5262,
20220401,09,1,2,10,1,306,15,4,14,16,16,371,
20220401,09,1,2,11,0,6698,320,235,203,366,340,8162,
20220401,09,1,2,44,0,5690,297,154,189,577,388,7295,
20220401,09,1,2,44,1,557,9,7,0,0,30,603,
20220401,09,1,2,27,1,1880,24,16,19,35,172,2146,
20220401,09,1,2,26,1,885,15,8,0,9,75,992,
20220401,09,1,2,43,1,4469,133,38,39,92,234,5005,
20220401,10,0,1,00,0,16456,955,3313,2659,922,256,24561,
20220401,10,0,1,00,1,2997,157,400,298,105,422,4379,
20220401,10,0,1,01,0,198,14,66,62,14,1,355,
20220401,10,0,1,45,0,31,3,20,22,2,3,81,
20220401,10,0,1,02,0,487,22,58,52,19,9,647,
20220401,10,0,1,18,0,347,58,217,160,70,17,869,
20220401,10,0,1,34,0,167,10,23,18,3,3,224,
20220401,10,0,1,28,0,327,24,30,12,5,39,437,
20220401,10,0,1,37,0,101,15,75,78,29,3,301,
20220401,10,0,1,48,0,70,7,47,42,12,8,186,
20220401,10,0,1,49,0,54,3,10,16,2,0,85,
20220401,10,0,1,46,0,19,1,9,13,0,3,45,
20220401,10,0,1,08,0,621,31,97,115,76,7,947,
20220401,10,0,1,08,1,100,3,3,7,11,1,125,
20220401,10,0,1,10,0,544,12,42,16,6,14,634,
20220401,10,0,1,10,1,29,2,3,3,1,5,43,
20220401,10,0,1,11,0,629,37,119,105,20,25,935,
20220401,10,0,1,44,0,421,38,109,57,34,64,723,
20220401,10,0,1,44,1,9,1,0,1,0,3,14,
20220401,10,0,1,26,1,231,9,18,61,20,56,395,
20220401,10,0,1,43,1,56,4,2,3,1,2,68,
20220401,10,0,2,00,0,127288,6461,5296,5413,12333,4768,161559,
20220401,10,0,2,00,1,29516,1301,658,797,1252,1770,35294,
20220401,10,0,2,01,0,7366,257,462,454,946,163,9648,
20220401,10,0,2,45,0,1872,74,169,160,319,51,2645,
20220401,10,0,2,02,0,5714,314,169,224,494,168,7083,
20220401,10,0,2,18,0,4431,518,547,529,1100,211,7336,
20220401,10,0,2,34,0,3599,99,124,60,216,98,4196,
20220401,10,0,2,28,0,3756,115,48,58,85,225,4287,
20220401,10,0,2,37,0,730,78,48,143,439,46,1484,
20220401,10,0,2,48,0,3077,264,148,150,376,156,4171,
20220401,10,0,2,49,0,3593,242,132,169,169,145,4450,
20220401,10,0,2,46,0,324,35,34,40,97,11,541,
20220401,10,0,2,08,0,4179,130,126,163,717,182,5497,
20220401,10,0,2,08,1,66,1,1,0,2,3,73,
20220401,10,0,2,10,0,6829,140,119,53,147,239,7527,
20220401,10,0,2,10,1,460,14,8,27,35,27,571,
20220401,10,0,2,11,0,5951,303,201,212,353,288,7308,
20220401,10,0,2,24,1,154,2,2,0,0,5,163,
20220401,10,0,2,44,0,5368,301,123,209,588,309,6898,
20220401,10,0,2,44,1,134,1,7,1,0,4,147,
20220401,10,0,2,27,1,1980,23,8,15,36,127,2189,
20220401,10,0,2,26,1,846,8,6,0,2,61,923,
20220401,10,0,2,43,1,739,16,4,3,8,22,792,
20220401,10,1,1,00,0,15691,913,3140,2246,674,1648,24312,
20220401,10,1,1,00,1,3038,170,371,359,130,452,4520,
20220401,10,1,1,01,0,171,10,51,47,14,18,311,
20220401,10,1,1,45,0,45,1,13,11,4,6,80,
