일자,통행량,읍면동,행정동코드,시군구,행정구코드
20220408,65814,세곡동,1123076,강남구,11230
20220408,67293,송정동,1104069,성동구,11040
20220408,38192,송파동,1124061,송파구,11240
20220408,53053,수색동,1112068,은평구,11120
20220408,51765,숭인동,1101070,종로구,11010
20220408,176115,시흥동,1118057,금천구,11180
20220408,176030,신내동,1107069,중랑구,11070
20220408,63204,신당동,1102065,중구,11020
20220408,46372,신도림동,1117051,구로구,11170
20220408,14981,신림동,1121069,관악구,11210
20220408,185242,신사동,1112065,은평구,11120
20220408,373266,신월동,1115057,양천구,11150
20220408,48253,신정동,1115064,양천구,11150
20220408,65332,신촌동,1113075,서대문구,11130
20220408,191195,양재동,1122066,서초구,11220
20220408,57108,양평동2가,1119061,영등포구,11190
20220408,264156,여의도동,1119054,영등포구,11190
20220408,55609,역삼동,1123064,강남구,11230
20220408,117228,연희동,1113076,서대문구,11130
20220408,100403,영등포동2가,1119073,영등포구,11190
20220408,54154,영등포동7가,1119073,영등포구,11190
20220408,274052,옥수동,1104073,성동구,11040
20220408,83355,용답동,1104070,성동구,11040
20220408,33165,용산동2가,1103052,용산구,11030
20220408,133940,월계동,1111051,노원구,11110
20220408,32661,을지로2가,1102060,중구,11020
20220408,384325,이촌동,1103063,용산구,11030
20220408,19875,이태원동,1103065,용산구,11030
20220408,239654,일원동,1123072,강남구,11230
20220408,130031,자양동,1105064,광진구,11050
20220408,38744,잠실동,1124071,송파구,11240
20220408,24817,잠원동,1122055,서초구,11220
20220408,140182,장안동,1106087,동대문구,11060
20220408,113704,장위동,1108076,성북구,11080
20220408,167266,장지동,1124081,송파구,11240
20220408,52495,장충동2가,1102058,중구,11020
20220408,146252,정릉동,1108062,성북구,11080
20220408,42284,종로3가,1101061,종로구,11010
20220408,8762,증산동,1112067,은평구,11120
20220408,17332,천호동,1125061,강동구,11250
20220408,130462,청담동,1123078,강남구,11230
20220408,28800,청운동,1101072,종로구,11010
20220408,44668,평창동,1101056,종로구,11010
20220408,77323,풍납동,1124051,송파구,11240
20220408,152736,한남동,1103074,용산구,11030
20220408,134660,합정동,1114068,마포구,11140
20220408,66779,홍은동,1113066,서대문구,11130
20220408,38023,화곡동,1116055,강서구,11160
20220408,42296,황학동,1102067,중구,11020
20220408,0,회현동1가,1102054,중구,11020
20220409,215358,가산동,1118051,금천구,11180
20220409,57989,개봉동,1117064,구로구,11170
20220409,271871,방화동,1116070,강서구,11160
20220409,208303,고덕동,1125055,강동구,11250
20220409,113870,공릉동,1111056,노원구,11110
20220409,21440,공항동,1116069,강서구,11160
20220409,32004,광장동,1105063,광진구,11050
20220409,43496,구산동,1112057,은평구,11120
20220409,60356,논현동,1123052,강남구,11230
20220409,59771,당산동,1119055,영등포구,11190
20220409,66694,대림동,1119070,영등포구,11190
20220409,53588,도곡동,1123066,강남구,11230
20220409,46767,도봉동,1110064,도봉구,11100
20220409,81307,독산동,1118052,금천구,11180
20220409,51676,돈암동,1108058,성북구,11080
20220409,151931,망원동,1114069,마포구,11140
20220409,166533,반포동,1122056,서초구,11220
20220409,151778,방배동,1122061,서초구,11220
20220409,62200,삼성동,1121082,관악구,11210
20220409,195681,상계동,1111065,노원구,11110
20220409,405058,상암동,1114074,마포구,11140
20220409,98044,상일동,1125076,강동구,11250
20220409,325208,서초동,1122051,서초구,11220
20220409,9935,성북동,1108081,성북구,11080
20220409,56539,세곡동,1123076,강남구,11230
20220409,64668,송정동,1104069,성동구,11040
20220409,34929,송파동,1124061,송파구,11240
20220409,48391,수색동,1112068,은평구,11120
20220409,46925,숭인동,1101070,종로구,11010
20220409,167578,시흥동,1118057,금천구,11180
20220409,162570,신내동,1107069,중랑구,11070
20220409,54848,신당동,1102065,중구,11020
20220409,42831,신도림동,1117051,구로구,11170
20220409,13741,신림동,1121069,관악구,11210
20220409,174606,신사동,1112065,은평구,11120
20220409,363984,신월동,1115057,양천구,11150
20220409,51634,신정동,1115064,양천구,11150
20220409,55968,신촌동,1113075,서대문구,11130
20220409,186100,양재동,1122066,서초구,11220
20220409,53705,양평동2가,1119061,영등포구,11190
20220409,232824,여의도동,1119054,영등포구,11190
20220409,48604,역삼동,1123064,강남구,11230
20220409,106861,연희동,1113076,서대문구,11130
20220409,94272,영등포동2가,1119073,영등포구,11190
20220409,48876,영등포동7가,1119073,영등포구,11190
20220409,252623,옥수동,1104073,성동구,11040
20220409,71873,용답동,1104070,성동구,11040
20220409,32427,용산동2가,1103052,용산구,11030
20220409,132244,월계동,1111051,노원구,11110
20220409,26389,을지로2가,1102060,중구,11020
20220409,379941,이촌동,1103063,용산구,11030
20220409,17448,이태원동,1103065,용산구,11030
20220409,226582,일원동,1123072,강남구,11230
20220409,118512,자양동,1105064,광진구,11050
20220409,35016,잠실동,1124071,송파구,11240
20220409,20732,잠원동,1122055,서초구,11220
20220409,144821,장안동,1106087,동대문구,11060
20220409,109166,장위동,1108076,성북구,11080
20220409,154262,장지동,1124081,송파구,11240
20220409,42156,장충동2가,1102058,중구,11020
20220409,142172,정릉동,1108062,성북구,11080
20220409,37593,종로3가,1101061,종로구,11010
20220409,0,증산동,1112067,은평구,11120
20220409,15323,천호동,1125061,강동구,11250
20220409,121799,청담동,1123078,강남구,11230
20220409,22228,청운동,1101072,종로구,11010
20220409,42658,평창동,1101056,종로구,11010
20220409,72619,풍납동,1124051,송파구,11240
20220409,150257,한남동,1103074,용산구,11030
20220409,130178,합정동,1114068,마포구,11140
20220409,68072,홍은동,1113066,서대문구,11130
20220409,36797,화곡동,1116055,강서구,11160
20220409,37899,황학동,1102067,중구,11020
20220409,0,회현동1가,1102054,중구,11020
20220410,191438,가산동,1118051,금천구,11180
20220410,51301,개봉동,1117064,구로구,11170
20220410,240124,방화동,1116070,강서구,11160
20220410,185210,고덕동,1125055,강동구,11250
20220410,104267,공릉동,1111056,노원구,11110
20220410,17788,공항동,1116069,강서구,11160
20220410,26448,광장동,1105063,광진구,11050
20220410,39216,구산동,1112057,은평구,11120
20220410,53149,논현동,1123052,강남구,11230
20220410,49235,당산동,1119055,영등포구,11190
20220410,55774,대림동,1119070,영등포구,11190
20220410,4939,도곡동,1123066,강남구,11230
20220410,39033,도봉동,1110064,도봉구,11100
20220410,65817,독산동,1118052,금천구,11180
20220410,44507,돈암동,1108058,성북구,11080
20220410,140740,망원동,1114069,마포구,11140
20220410,149704,반포동,1122056,서초구,11220
20220410,136390,방배동,1122061,서초구,11220
20220410,51328,삼성동,1121082,관악구,11210
20220410,167773,상계동,1111065,노원구,11110
20220410,366333,상암동,1114074,마포구,11140
20220410,77505,상일동,1125076,강동구,11250
20220410,301346,서초동,1122051,서초구,11220
20220410,8773,성북동,1108081,성북구,11080
20220410,44666,세곡동,1123076,강남구,11230
20220410,55003,송정동,1104069,성동구,11040
20220410,29872,송파동,1124061,송파구,11240
20220410,39824,수색동,1112068,은평구,11120
20220410,41381,숭인동,1101070,종로구,11010
20220410,136120,시흥동,1118057,금천구,11180
20220410,147098,신내동,1107069,중랑구,11070
20220410,46796,신당동,1102065,중구,11020
20220410,38086,신도림동,1117051,구로구,11170
20220410,11147,신림동,1121069,관악구,11210
20220410,154513,신사동,1112065,은평구,11120
20220410,318390,신월동,1115057,양천구,11150
20220410,39141,신정동,1115064,양천구,11150
20220410,47871,신촌동,1113075,서대문구,11130
20220410,176670,양재동,1122066,서초구,11220
20220410,43252,양평동2가,1119061,영등포구,11190
20220410,194417,여의도동,1119054,영등포구,11190
20220410,39762,역삼동,1123064,강남구,11230
20220410,90771,연희동,1113076,서대문구,11130
20220410,81468,영등포동2가,1119073,영등포구,11190
20220410,42340,영등포동7가,1119073,영등포구,11190
20220410,216748,옥수동,1104073,성동구,11040
20220410,58227,용답동,1104070,성동구,11040
20220410,27308,용산동2가,1103052,용산구,11030
20220410,125388,월계동,1111051,노원구,11110
20220410,21315,을지로2가,1102060,중구,11020
20220410,344044,이촌동,1103063,용산구,11030
20220410,13821,이태원동,1103065,용산구,11030
20220410,200363,일원동,1123072,강남구,11230
20220410,99195,자양동,1105064,광진구,11050
20220410,29761,잠실동,1124071,송파구,11240
20220410,20427,잠원동,1122055,서초구,11220
20220410,137434,장안동,1106087,동대문구,11060
20220410,102075,장위동,1108076,성북구,11080
20220410,145140,장지동,1124081,송파구,11240
20220410,33462,장충동2가,1102058,중구,11020
20220410,129808,정릉동,1108062,성북구,11080
20220410,33791,종로3가,1101061,종로구,11010
20220410,0,증산동,1112067,은평구,11120
20220410,11207,천호동,1125061,강동구,11250
20220410,109230,청담동,1123078,강남구,11230
20220410,17881,청운동,1101072,종로구,11010
20220410,34854,평창동,1101056,종로구,11010
20220410,60347,풍납동,1124051,송파구,11240
20220410,134221,한남동,1103074,용산구,11030
20220410,111620,합정동,1114068,마포구,11140
20220410,64444,홍은동,1113066,서대문구,11130
20220410,33636,화곡동,1116055,강서구,11160
20220410,32734,황학동,1102067,중구,11020
20220410,0,회현동1가,1102054,중구,11020
20220411,215396,가산동,1118051,금천구,11180
20220411,57009,개봉동,1117064,구로구,11170
20220411,280325,방화동,1116070,강서구,11160
20220411,204404,고덕동,1125055,강동구,11250
20220411,115701,공릉동,1111056,노원구,11110
20220411,23933,공항동,1116069,강서구,11160
20220411,29917,광장동,1105063,광진구,11050
20220411,42298,구산동,1112057,은평구,11120
20220411,65148,논현동,1123052,강남구,11230
20220411,58879,당산동,1119055,영등포구,11190
20220411,67604,대림동,1119070,영등포구,11190
20220411,48429,도곡동,1123066,강남구,11230
20220411,49032,도봉동,1110064,도봉구,11100
20220411,93680,독산동,1118052,금천구,11180
20220411,55184,돈암동,1108058,성북구,11080
20220411,152625,망원동,1114069,마포구,11140
20220411,172780,반포동,1122056,서초구,11220
20220411,159059,방배동,1122061,서초구,11220
20220411,64558,삼성동,1121082,관악구,11210
20220411,191142,상계동,1111065,노원구,11110
20220411,415839,상암동,1114074,마포구,11140
20220411,101796,상일동,1125076,강동구,11250
20220411,340029,서초동,1122051,서초구,11220
20220411,11288,성북동,1108081,성북구,11080
20220411,61529,세곡동,1123076,강남구,11230
20220411,63211,송정동,1104069,성동구,11040
20220411,36026,송파동,1124061,송파구,11240
20220411,49731,수색동,1112068,은평구,11120
20220411,50546,숭인동,1101070,종로구,11010
20220411,166890,시흥동,1118057,금천구,11180
20220411,166382,신내동,1107069,중랑구,11070
20220411,62494,신당동,1102065,중구,11020
20220411,44204,신도림동,1117051,구로구,11170
20220411,13997,신림동,1121069,관악구,11210
20220411,178653,신사동,1112065,은평구,11120
20220411,377062,신월동,1115057,양천구,11150
20220411,46552,신정동,1115064,양천구,11150
20220411,62518,신촌동,1113075,서대문구,11130
20220411,189432,양재동,1122066,서초구,11220
20220411,54766,양평동2가,1119061,영등포구,11190
20220411,247937,여의도동,1119054,영등포구,11190
20220411,52565,역삼동,1123064,강남구,11230
20220411,109253,연희동,1113076,서대문구,11130
20220411,96522,영등포동2가,1119073,영등포구,11190
20220411,51730,영등포동7가,1119073,영등포구,11190
20220411,262618,옥수동,1104073,성동구,11040
20220411,79800,용답동,1104070,성동구,11040
20220411,30868,용산동2가,1103052,용산구,11030
20220411,128400,월계동,1111051,노원구,11110
20220411,30922,을지로2가,1102060,중구,11020
20220411,380003,이촌동,1103063,용산구,11030
20220411,19308,이태원동,1103065,용산구,11030
20220411,234652,일원동,1123072,강남구,11230
20220411,120468,자양동,1105064,광진구,11050
20220411,36122,잠실동,1124071,송파구,11240
20220411,24458,잠원동,1122055,서초구,11220
20220411,137874,장안동,1106087,동대문구,11060
20220411,109749,장위동,1108076,성북구,11080
20220411,162769,장지동,1124081,송파구,11240
20220411,50526,장충동2가,1102058,중구,11020
20220411,142053,정릉동,1108062,성북구,11080
20220411,40424,종로3가,1101061,종로구,11010
20220411,0,증산동,1112067,은평구,11120
20220411,15588,천호동,1125061,강동구,11250
20220411,127711,청담동,1123078,강남구,11230
20220411,26868,청운동,1101072,종로구,11010
20220411,41316,평창동,1101056,종로구,11010
20220411,71435,풍납동,1124051,송파구,11240
20220411,149887,한남동,1103074,용산구,11030
20220411,127948,합정동,1114068,마포구,11140
20220411,64390,홍은동,1113066,서대문구,11130
20220411,36890,화곡동,1116055,강서구,11160
20220411,40581,황학동,1102067,중구,11020
20220411,0,회현동1가,1102054,중구,11020
20220412,217021,가산동,1118051,금천구,11180
20220412,57945,개봉동,1117064,구로구,11170
20220412,276530,방화동,1116070,강서구,11160
20220412,205315,고덕동,1125055,강동구,11250
20220412,117279,공릉동,1111056,노원구,11110
20220412,24367,공항동,1116069,강서구,11160
20220412,28546,광장동,1105063,광진구,11050
20220412,42681,구산동,1112057,은평구,11120
20220412,65905,논현동,1123052,강남구,11230
20220412,57612,당산동,1119055,영등포구,11190
20220412,68295,대림동,1119070,영등포구,11190
20220412,59116,도곡동,1123066,강남구,11230
20220412,50032,도봉동,1110064,도봉구,11100
20220412,95146,독산동,1118052,금천구,11180
20220412,55443,돈암동,1108058,성북구,11080
20220412,149223,망원동,1114069,마포구,11140
20220412,172755,반포동,1122056,서초구,11220
20220412,158260,방배동,1122061,서초구,11220
20220412,68051,삼성동,1121082,관악구,11210
20220412,190713,상계동,1111065,노원구,11110
20220412,407017,상암동,1114074,마포구,11140
20220412,104187,상일동,1125076,강동구,11250
20220412,343838,서초동,1122051,서초구,11220
20220412,11396,성북동,1108081,성북구,11080
20220412,61949,세곡동,1123076,강남구,11230
20220412,64439,송정동,1104069,성동구,11040
20220412,36803,송파동,1124061,송파구,11240
20220412,51910,수색동,1112068,은평구,11120
20220412,51224,숭인동,1101070,종로구,11010
20220412,167715,시흥동,1118057,금천구,11180
20220412,168291,신내동,1107069,중랑구,11070
20220412,61794,신당동,1102065,중구,11020
20220412,44279,신도림동,1117051,구로구,11170
20220412,14479,신림동,1121069,관악구,11210
20220412,174863,신사동,1112065,은평구,11120
20220412,369566,신월동,1115057,양천구,11150
20220412,46637,신정동,1115064,양천구,11150
20220412,63237,신촌동,1113075,서대문구,11130
20220412,189088,양재동,1122066,서초구,11220
20220412,56139,양평동2가,1119061,영등포구,11190
20220412,243861,여의도동,1119054,영등포구,11190
20220412,53731,역삼동,1123064,강남구,11230
20220412,112512,연희동,1113076,서대문구,11130
20220412,94433,영등포동2가,1119073,영등포구,11190
20220412,51577,영등포동7가,1119073,영등포구,11190
20220412,260810,옥수동,1104073,성동구,11040
20220412,80872,용답동,1104070,성동구,11040
20220412,32264,용산동2가,1103052,용산구,11030
20220412,127756,월계동,1111051,노원구,11110
20220412,31387,을지로2가,1102060,중구,11020
20220412,373321,이촌동,1103063,용산구,11030
20220412,20033,이태원동,1103065,용산구,11030
20220412,235458,일원동,1123072,강남구,11230
20220412,123162,자양동,1105064,광진구,11050
20220412,37494,잠실동,1124071,송파구,11240
20220412,23511,잠원동,1122055,서초구,11220
20220412,137820,장안동,1106087,동대문구,11060
20220412,110473,장위동,1108076,성북구,11080
20220412,163673,장지동,1124081,송파구,11240
20220412,51582,장충동2가,1102058,중구,11020
20220412,139938,정릉동,1108062,성북구,11080
20220412,41416,종로3가,1101061,종로구,11010
20220412,16596,증산동,1112067,은평구,11120
20220412,15740,천호동,1125061,강동구,11250
20220412,126028,청담동,1123078,강남구,11230
20220412,27718,청운동,1101072,종로구,11010
20220412,43383,평창동,1101056,종로구,11010
20220412,70539,풍납동,1124051,송파구,11240
20220412,152692,한남동,1103074,용산구,11030
20220412,127838,합정동,1114068,마포구,11140
20220412,65498,홍은동,1113066,서대문구,11130
20220412,37518,화곡동,1116055,강서구,11160
20220412,41453,황학동,1102067,중구,11020
20220412,0,회현동1가,1102054,중구,11020
20220413,214388,가산동,1118051,금천구,11180
20220413,57355,개봉동,1117064,구로구,11170
20220413,271850,방화동,1116070,강서구,11160
20220413,116280,고덕동,1125055,강동구,11250
20220413,114544,공릉동,1111056,노원구,11110
20220413,23516,공항동,1116069,강서구,11160
20220413,26974,광장동,1105063,광진구,11050
20220413,41719,구산동,1112057,은평구,11120
20220413,65990,논현동,1123052,강남구,11230
20220413,56223,당산동,1119055,영등포구,11190
20220413,66315,대림동,1119070,영등포구,11190
20220413,49929,도곡동,1123066,강남구,11230
20220413,50014,도봉동,1110064,도봉구,11100
20220413,93053,독산동,1118052,금천구,11180
20220413,55026,돈암동,1108058,성북구,11080
20220413,151726,망원동,1114069,마포구,11140
20220413,172900,반포동,1122056,서초구,11220
20220413,202474,방배동,1122061,서초구,11220
20220413,67694,삼성동,1121082,관악구,11210
20220413,186197,상계동,1111065,노원구,11110
20220413,403868,상암동,1114074,마포구,11140
20220413,99955,상일동,1125076,강동구,11250
20220413,335320,서초동,1122051,서초구,11220
20220413,11108,성북동,1108081,성북구,11080
20220413,75595,세곡동,1123076,강남구,11230
20220413,62395,송정동,1104069,성동구,11040
20220413,35945,송파동,1124061,송파구,11240
20220413,30424,수색동,1112068,은평구,11120
20220413,49829,숭인동,1101070,종로구,11010
20220413,166318,시흥동,1118057,금천구,11180
20220413,163838,신내동,1107069,중랑구,11070
20220413,61613,신당동,1102065,중구,11020
20220413,44081,신도림동,1117051,구로구,11170
20220413,14254,신림동,1121069,관악구,11210
20220413,178012,신사동,1112065,은평구,11120
20220413,394464,신월동,1115057,양천구,11150
20220413,46005,신정동,1115064,양천구,11150
20220413,62154,신촌동,1113075,서대문구,11130
20220413,183884,양재동,1122066,서초구,11220
20220413,55944,양평동2가,1119061,영등포구,11190
20220413,245692,여의도동,1119054,영등포구,11190
20220413,53398,역삼동,1123064,강남구,11230
20220413,111794,연희동,1113076,서대문구,11130
20220413,94488,영등포동2가,1119073,영등포구,11190
20220413,50650,영등포동7가,1119073,영등포구,11190
20220413,263582,옥수동,1104073,성동구,11040
20220413,79615,용답동,1104070,성동구,11040
20220413,31355,용산동2가,1103052,용산구,11030
20220413,126875,월계동,1111051,노원구,11110
20220413,30263,을지로2가,1102060,중구,11020
20220413,371587,이촌동,1103063,용산구,11030
20220413,20028,이태원동,1103065,용산구,11030
20220413,230876,일원동,1123072,강남구,11230
20220413,122883,자양동,1105064,광진구,11050
20220413,36918,잠실동,1124071,송파구,11240
20220413,22213,잠원동,1122055,서초구,11220
20220413,137325,장안동,1106087,동대문구,11060
20220413,106922,장위동,1108076,성북구,11080
20220413,158779,장지동,1124081,송파구,11240
20220413,50687,장충동2가,1102058,중구,11020
20220413,138951,정릉동,1108062,성북구,11080
20220413,37267,종로3가,1101061,종로구,11010
20220413,30926,증산동,1112067,은평구,11120
20220413,14366,천호동,1125061,강동구,11250
20220413,121021,청담동,1123078,강남구,11230
20220413,26588,청운동,1101072,종로구,11010
20220413,42083,평창동,1101056,종로구,11010
20220413,44834,풍납동,1124051,송파구,11240
20220413,147187,한남동,1103074,용산구,11030
20220413,126615,합정동,1114068,마포구,11140
20220413,63458,홍은동,1113066,서대문구,11130
20220413,37657,화곡동,1116055,강서구,11160
20220413,40917,황학동,1102067,중구,11020
20220413,0,회현동1가,1102054,중구,11020
20220414,220320,가산동,1118051,금천구,11180
20220414,58038,개봉동,1117064,구로구,11170
20220414,287824,방화동,1116070,강서구,11160
20220414,210905,고덕동,1125055,강동구,11250
20220414,117235,공릉동,1111056,노원구,11110
20220414,24354,공항동,1116069,강서구,11160
20220414,27802,광장동,1105063,광진구,11050
20220414,42406,구산동,1112057,은평구,11120
20220414,65478,논현동,1123052,강남구,11230
20220414,56238,당산동,1119055,영등포구,11190
20220414,66452,대림동,1119070,영등포구,11190
20220414,50371,도곡동,1123066,강남구,11230
20220414,50685,도봉동,1110064,도봉구,11100
20220414,93751,독산동,1118052,금천구,11180
20220414,56012,돈암동,1108058,성북구,11080
20220414,156342,망원동,1114069,마포구,11140
20220414,178589,반포동,1122056,서초구,11220
20220414,236461,방배동,1122061,서초구,11220
20220414,67585,삼성동,1121082,관악구,11210
20220414,190377,상계동,1111065,노원구,11110
20220414,407325,상암동,1114074,마포구,11140
20220414,102587,상일동,1125076,강동구,11250
20220414,345982,서초동,1122051,서초구,11220
20220414,11276,성북동,1108081,성북구,11080
20220414,105350,세곡동,1123076,강남구,11230
20220414,64579,송정동,1104069,성동구,11040
20220414,11039,송파동,1124061,송파구,11240
20220414,24884,수색동,1112068,은평구,11120
20220414,52169,숭인동,1101070,종로구,11010
20220414,169229,시흥동,1118057,금천구,11180
20220414,168403,신내동,1107069,중랑구,11070
20220414,63702,신당동,1102065,중구,11020
20220414,45180,신도림동,1117051,구로구,11170
20220414,14610,신림동,1121069,관악구,11210
20220414,181828,신사동,1112065,은평구,11120
20220414,382473,신월동,1115057,양천구,11150
20220414,46863,신정동,1115064,양천구,11150
20220414,63209,신촌동,1113075,서대문구,11130
20220414,189132,양재동,1122066,서초구,11220
20220414,56327,양평동2가,1119061,영등포구,11190
20220414,251463,여의도동,1119054,영등포구,11190
20220414,53956,역삼동,1123064,강남구,11230
20220414,113790,연희동,1113076,서대문구,11130
20220414,96537,영등포동2가,1119073,영등포구,11190
20220414,52284,영등포동7가,1119073,영등포구,11190
20220414,267165,옥수동,1104073,성동구,11040
20220414,80773,용답동,1104070,성동구,11040
20220414,32890,용산동2가,1103052,용산구,11030
20220414,130574,월계동,1111051,노원구,11110
20220414,31857,을지로2가,1102060,중구,11020
20220414,351829,이촌동,1103063,용산구,11030
20220414,19827,이태원동,1103065,용산구,11030
20220414,239383,일원동,1123072,강남구,11230
20220414,128113,자양동,1105064,광진구,11050
20220414,37803,잠실동,1124071,송파구,11240
20220414,23582,잠원동,1122055,서초구,11220
20220414,141430,장안동,1106087,동대문구,11060
20220414,112047,장위동,1108076,성북구,11080
20220414,162186,장지동,1124081,송파구,11240
20220414,66295,장충동2가,1102058,중구,11020
20220414,141176,정릉동,1108062,성북구,11080
20220414,42325,종로3가,1101061,종로구,11010
20220414,42179,증산동,1112067,은평구,11120
20220414,15196,천호동,1125061,강동구,11250
20220414,127204,청담동,1123078,강남구,11230
20220414,27775,청운동,1101072,종로구,11010
20220414,43037,평창동,1101056,종로구,11010
20220414,47255,풍납동,1124051,송파구,11240
20220414,148989,한남동,1103074,용산구,11030
20220414,128438,합정동,1114068,마포구,11140
20220414,66060,홍은동,1113066,서대문구,11130
20220414,37658,화곡동,1116055,강서구,11160
20220414,42079,황학동,1102067,중구,11020
20220414,0,회현동1가,1102054,중구,11020
20220415,226383,가산동,1118051,금천구,11180
20220415,72807,개봉동,1117064,구로구,11170
20220415,300615,방화동,1116070,강서구,11160
20220415,217674,고덕동,1125055,강동구,11250
20220415,122264,공릉동,1111056,노원구,11110
20220415,25859,공항동,1116069,강서구,11160
20220415,30519,광장동,1105063,광진구,11050
20220415,44884,구산동,1112057,은평구,11120
20220415,67161,논현동,1123052,강남구,11230
20220415,59645,당산동,1119055,영등포구,11190
20220415,69317,대림동,1119070,영등포구,11190
20220415,62405,도곡동,1123066,강남구,11230
20220415,52217,도봉동,1110064,도봉구,11100
20220415,96725,독산동,1118052,금천구,11180
20220415,56604,돈암동,1108058,성북구,11080
20220415,161016,망원동,1114069,마포구,11140
20220415,179578,반포동,1122056,서초구,11220
20220415,245089,방배동,1122061,서초구,11220
20220415,67842,삼성동,1121082,관악구,11210
20220415,201022,상계동,1111065,노원구,11110
20220415,426855,상암동,1114074,마포구,11140
20220415,109640,상일동,1125076,강동구,11250
20220415,353691,서초동,1122051,서초구,11220
20220415,12471,성북동,1108081,성북구,11080
20220415,112895,세곡동,1123076,강남구,11230
20220415,68319,송정동,1104069,성동구,11040
20220415,0,송파동,1124061,송파구,11240
20220415,53057,수색동,1112068,은평구,11120
20220415,53469,숭인동,1101070,종로구,11010
20220415,177003,시흥동,1118057,금천구,11180
20220415,175446,신내동,1107069,중랑구,11070
20220415,63916,신당동,1102065,중구,11020
20220415,46188,신도림동,1117051,구로구,11170
20220415,15295,신림동,1121069,관악구,11210
20220415,188191,신사동,1112065,은평구,11120
20220415,415501,신월동,1115057,양천구,11150
20220415,47718,신정동,1115064,양천구,11150
20220415,66957,신촌동,1113075,서대문구,11130
20220415,196336,양재동,1122066,서초구,11220
20220415,56928,양평동2가,1119061,영등포구,11190
20220415,258368,여의도동,1119054,영등포구,11190
20220415,55916,역삼동,1123064,강남구,11230
20220415,118194,연희동,1113076,서대문구,11130
20220415,97932,영등포동2가,1119073,영등포구,11190
20220415,53397,영등포동7가,1119073,영등포구,11190
20220415,277079,옥수동,1104073,성동구,11040
20220415,83914,용답동,1104070,성동구,11040
20220415,33887,용산동2가,1103052,용산구,11030
20220415,132494,월계동,1111051,노원구,11110
20220415,31622,을지로2가,1102060,중구,11020
20220415,384285,이촌동,1103063,용산구,11030
20220415,20538,이태원동,1103065,용산구,11030
20220415,243647,일원동,1123072,강남구,11230
20220415,129085,자양동,1105064,광진구,11050
20220415,38426,잠실동,1124071,송파구,11240
20220415,25256,잠원동,1122055,서초구,11220
20220415,140766,장안동,1106087,동대문구,11060
20220415,113203,장위동,1108076,성북구,11080
20220415,165733,장지동,1124081,송파구,11240
20220415,76146,장충동2가,1102058,중구,11020
20220415,143990,정릉동,1108062,성북구,11080
20220415,42914,종로3가,1101061,종로구,11010
20220415,66632,증산동,1112067,은평구,11120
20220415,17631,천호동,1125061,강동구,11250
20220415,132952,청담동,1123078,강남구,11230
20220415,29020,청운동,1101072,종로구,11010
20220415,45323,평창동,1101056,종로구,11010
20220415,51205,풍납동,1124051,송파구,11240
20220415,158848,한남동,1103074,용산구,11030
20220415,135566,합정동,1114068,마포구,11140
20220415,67794,홍은동,1113066,서대문구,11130
20220415,39245,화곡동,1116055,강서구,11160
20220415,42149,황학동,1102067,중구,11020
20220415,6020,회현동1가,1102054,중구,11020
20220416,216074,가산동,1118051,금천구,11180
20220416,69696,개봉동,1117064,구로구,11170
20220416,274663,방화동,1116070,강서구,11160
20220416,203609,고덕동,1125055,강동구,11250
20220416,115526,공릉동,1111056,노원구,11110
20220416,21924,공항동,1116069,강서구,11160
20220416,27356,광장동,1105063,광진구,11050
20220416,44483,구산동,1112057,은평구,11120
20220416,60216,논현동,1123052,강남구,11230
20220416,57022,당산동,1119055,영등포구,11190
20220416,64313,대림동,1119070,영등포구,11190
20220416,51220,도곡동,1123066,강남구,11230
20220416,48419,도봉동,1110064,도봉구,11100
20220416,79323,독산동,1118052,금천구,11180
20220416,51895,돈암동,1108058,성북구,11080
20220416,152892,망원동,1114069,마포구,11140
20220416,164073,반포동,1122056,서초구,11220
20220416,221803,방배동,1122061,서초구,11220
20220416,61044,삼성동,1121082,관악구,11210
20220416,195164,상계동,1111065,노원구,11110
20220416,409184,상암동,1114074,마포구,11140
20220416,99966,상일동,1125076,강동구,11250
20220416,320344,서초동,1122051,서초구,11220
20220416,9928,성북동,1108081,성북구,11080
20220416,91290,세곡동,1123076,강남구,11230
20220416,64015,송정동,1104069,성동구,11040
20220416,0,송파동,1124061,송파구,11240
20220416,47124,수색동,1112068,은평구,11120
20220416,47510,숭인동,1101070,종로구,11010
20220416,162176,시흥동,1118057,금천구,11180
20220416,164048,신내동,1107069,중랑구,11070
20220416,55672,신당동,1102065,중구,11020
20220416,42107,신도림동,1117051,구로구,11170
20220416,13900,신림동,1121069,관악구,11210
20220416,176053,신사동,1112065,은평구,11120
20220416,386256,신월동,1115057,양천구,11150
20220416,49458,신정동,1115064,양천구,11150
20220416,55688,신촌동,1113075,서대문구,11130
20220416,188824,양재동,1122066,서초구,11220
20220416,52255,양평동2가,1119061,영등포구,11190
20220416,222484,여의도동,1119054,영등포구,11190
20220416,47579,역삼동,1123064,강남구,11230
20220416,105176,연희동,1113076,서대문구,11130
20220416,85154,영등포동2가,1119073,영등포구,11190
20220416,44427,영등포동7가,1119073,영등포구,11190
20220416,252523,옥수동,1104073,성동구,11040
20220416,72061,용답동,1104070,성동구,11040
20220416,32327,용산동2가,1103052,용산구,11030
20220416,132192,월계동,1111051,노원구,11110
