시군구,행정동,승객수,기준_날짜,시군구명칭,행정동명칭
11240,1124071,14063,20220407,송파구,잠실본동
11240,1124071,14907,20220408,송파구,잠실본동
11240,1124071,11979,20220409,송파구,잠실본동
11240,1124071,8587,20220410,송파구,잠실본동
11240,1124071,14128,20220411,송파구,잠실본동
11240,1124071,14364,20220412,송파구,잠실본동
11240,1124071,14490,20220413,송파구,잠실본동
11240,1124071,14203,20220414,송파구,잠실본동
11240,1124071,15118,20220415,송파구,잠실본동
11240,1124071,11093,20220416,송파구,잠실본동
11240,1124071,8000,20220417,송파구,잠실본동
11240,1124071,13985,20220418,송파구,잠실본동
11240,1124071,14250,20220419,송파구,잠실본동
11240,1124071,14760,20220420,송파구,잠실본동
11240,1124071,14495,20220421,송파구,잠실본동
11240,1124071,14896,20220422,송파구,잠실본동
11240,1124071,10871,20220423,송파구,잠실본동
11240,1124071,8099,20220424,송파구,잠실본동
11240,1124071,14343,20220425,송파구,잠실본동
11240,1124071,1644,20220426,송파구,잠실본동
11240,1124071,14962,20220427,송파구,잠실본동
11240,1124071,14975,20220428,송파구,잠실본동
11240,1124071,16069,20220429,송파구,잠실본동
11240,1124071,11454,20220430,송파구,잠실본동
11240,1124075,6753,20220101,송파구,잠실4동
11240,1124075,7693,20220102,송파구,잠실4동
11240,1124075,19894,20220103,송파구,잠실4동
11240,1124075,20784,20220104,송파구,잠실4동
11240,1124075,20562,20220105,송파구,잠실4동
11240,1124075,20831,20220106,송파구,잠실4동
11240,1124075,21091,20220107,송파구,잠실4동
11240,1124075,11537,20220108,송파구,잠실4동
11240,1124075,7942,20220109,송파구,잠실4동
11240,1124075,20751,20220112,송파구,잠실4동
11240,1124075,20905,20220113,송파구,잠실4동
11240,1124075,20833,20220114,송파구,잠실4동
11240,1124075,11237,20220115,송파구,잠실4동
11240,1124075,8281,20220116,송파구,잠실4동
11240,1124075,20948,20220117,송파구,잠실4동
11240,1124075,21172,20220118,송파구,잠실4동
11240,1124075,22733,20220119,송파구,잠실4동
11240,1124075,21571,20220120,송파구,잠실4동
11240,1124075,21864,20220121,송파구,잠실4동
11240,1124075,11836,20220122,송파구,잠실4동
11240,1124075,8284,20220123,송파구,잠실4동
11240,1124075,21498,20220124,송파구,잠실4동
11240,1124075,21495,20220125,송파구,잠실4동
11240,1124075,21826,20220126,송파구,잠실4동
11240,1124075,21468,20220127,송파구,잠실4동
11240,1124075,20540,20220128,송파구,잠실4동
11240,1124075,10038,20220129,송파구,잠실4동
11240,1124075,6669,20220130,송파구,잠실4동
11240,1124075,5361,20220131,송파구,잠실4동
11240,1124075,4886,20220201,송파구,잠실4동
11240,1124075,6768,20220202,송파구,잠실4동
11240,1124075,19006,20220203,송파구,잠실4동
11240,1124075,19557,20220204,송파구,잠실4동
11240,1124075,10343,20220205,송파구,잠실4동
11240,1124075,7213,20220206,송파구,잠실4동
11240,1124075,20016,20220207,송파구,잠실4동
11240,1124075,20919,20220208,송파구,잠실4동
11240,1124075,20808,20220209,송파구,잠실4동
11240,1124075,20456,20220210,송파구,잠실4동
11240,1124075,20501,20220211,송파구,잠실4동
11240,1124075,10969,20220212,송파구,잠실4동
11240,1124075,7782,20220213,송파구,잠실4동
11240,1124075,20070,20220214,송파구,잠실4동
11240,1124075,20143,20220215,송파구,잠실4동
11240,1124075,19532,20220216,송파구,잠실4동
11240,1124075,19305,20220217,송파구,잠실4동
11240,1124075,19072,20220224,송파구,잠실4동
11240,1124075,19361,20220225,송파구,잠실4동
11240,1124075,10610,20220226,송파구,잠실4동
11240,1124075,7756,20220227,송파구,잠실4동
11240,1124075,18034,20220228,송파구,잠실4동
11240,1124075,8248,20220301,송파구,잠실4동
11240,1124075,19711,20220302,송파구,잠실4동
11240,1124075,19503,20220303,송파구,잠실4동
11240,1124075,19367,20220304,송파구,잠실4동
11240,1124075,10848,20220305,송파구,잠실4동
11240,1124075,7510,20220306,송파구,잠실4동
11240,1124075,19326,20220307,송파구,잠실4동
11240,1124075,19883,20220308,송파구,잠실4동
11240,1124075,9148,20220309,송파구,잠실4동
11240,1124075,19077,20220310,송파구,잠실4동
11240,1124075,19570,20220311,송파구,잠실4동
11240,1124075,10875,20220312,송파구,잠실4동
11240,1124075,6793,20220313,송파구,잠실4동
11240,1124075,19251,20220315,송파구,잠실4동
11240,1124075,19227,20220316,송파구,잠실4동
11240,1124075,18796,20220317,송파구,잠실4동
11240,1124075,18798,20220318,송파구,잠실4동
11240,1124075,9678,20220319,송파구,잠실4동
11240,1124075,7731,20220320,송파구,잠실4동
11240,1124075,18938,20220321,송파구,잠실4동
11240,1124075,19440,20220322,송파구,잠실4동
11240,1124075,19283,20220323,송파구,잠실4동
11240,1124075,19189,20220324,송파구,잠실4동
11240,1124075,19713,20220325,송파구,잠실4동
11240,1124075,10476,20220326,송파구,잠실4동
11240,1124075,8591,20220327,송파구,잠실4동
11240,1124075,18901,20220328,송파구,잠실4동
11240,1124075,20199,20220329,송파구,잠실4동
11240,1124075,19639,20220330,송파구,잠실4동
11240,1124075,19871,20220331,송파구,잠실4동
11240,1124075,19666,20220401,송파구,잠실4동
11240,1124075,12231,20220402,송파구,잠실4동
11240,1124075,9312,20220403,송파구,잠실4동
11240,1124075,20426,20220404,송파구,잠실4동
11240,1124075,21114,20220405,송파구,잠실4동
11240,1124075,21283,20220406,송파구,잠실4동
11240,1124075,21771,20220407,송파구,잠실4동
11240,1124075,22114,20220408,송파구,잠실4동
11240,1124075,15992,20220409,송파구,잠실4동
11240,1124075,12083,20220410,송파구,잠실4동
11240,1124075,21995,20220411,송파구,잠실4동
11240,1124075,21979,20220412,송파구,잠실4동
11240,1124075,21312,20220413,송파구,잠실4동
11240,1124075,21462,20220414,송파구,잠실4동
11240,1124075,22011,20220415,송파구,잠실4동
11240,1124075,13567,20220416,송파구,잠실4동
11240,1124075,9812,20220417,송파구,잠실4동
11240,1124075,21885,20220418,송파구,잠실4동
11240,1124075,22637,20220419,송파구,잠실4동
11240,1124075,22331,20220420,송파구,잠실4동
11240,1124075,22258,20220421,송파구,잠실4동
11240,1124075,21832,20220422,송파구,잠실4동
11240,1124075,13370,20220423,송파구,잠실4동
11240,1124075,10170,20220424,송파구,잠실4동
11240,1124075,21828,20220425,송파구,잠실4동
11240,1124075,1951,20220426,송파구,잠실4동
11240,1124075,23350,20220427,송파구,잠실4동
11240,1124075,23149,20220428,송파구,잠실4동
11240,1124075,23483,20220429,송파구,잠실4동
11240,1124075,14269,20220430,송파구,잠실4동
11240,1124077,44454,20220101,송파구,잠실6동
11240,1124077,51818,20220102,송파구,잠실6동
11240,1124077,74079,20220103,송파구,잠실6동
11240,1124077,77546,20220104,송파구,잠실6동
11240,1124077,77064,20220105,송파구,잠실6동
11240,1124077,80312,20220106,송파구,잠실6동
11240,1124077,83860,20220107,송파구,잠실6동
11240,1124077,73847,20220108,송파구,잠실6동
11240,1124077,53955,20220109,송파구,잠실6동
11240,1124077,80844,20220112,송파구,잠실6동
11240,1124077,80811,20220113,송파구,잠실6동
11240,1124077,83695,20220114,송파구,잠실6동
11240,1124077,73425,20220115,송파구,잠실6동
11240,1124077,57527,20220116,송파구,잠실6동
11240,1124077,77078,20220117,송파구,잠실6동
11240,1124077,79904,20220118,송파구,잠실6동
11240,1124077,82996,20220119,송파구,잠실6동
11240,1124077,81714,20220120,송파구,잠실6동
11240,1124077,84312,20220121,송파구,잠실6동
11240,1124077,75244,20220122,송파구,잠실6동
11240,1124077,55293,20220123,송파구,잠실6동
11240,1124077,78048,20220124,송파구,잠실6동
11240,1124077,80212,20220125,송파구,잠실6동
11240,1124077,81113,20220126,송파구,잠실6동
11240,1124077,79306,20220127,송파구,잠실6동
11240,1124077,79730,20220128,송파구,잠실6동
11240,1124077,57417,20220129,송파구,잠실6동
11240,1124077,44857,20220130,송파구,잠실6동
11240,1124077,33401,20220131,송파구,잠실6동
11240,1124077,27821,20220201,송파구,잠실6동
11240,1124077,45535,20220202,송파구,잠실6동
11240,1124077,70544,20220203,송파구,잠실6동
11240,1124077,75587,20220204,송파구,잠실6동
11240,1124077,60974,20220205,송파구,잠실6동
11240,1124077,45058,20220206,송파구,잠실6동
11240,1124077,70707,20220207,송파구,잠실6동
11240,1124077,72572,20220208,송파구,잠실6동
11240,1124077,73832,20220209,송파구,잠실6동
11240,1124077,74937,20220210,송파구,잠실6동
11240,1124077,77611,20220211,송파구,잠실6동
11240,1124077,65536,20220212,송파구,잠실6동
11240,1124077,48744,20220213,송파구,잠실6동
11240,1124077,72628,20220214,송파구,잠실6동
11240,1124077,71984,20220215,송파구,잠실6동
11240,1124077,71573,20220216,송파구,잠실6동
11240,1124077,70824,20220217,송파구,잠실6동
11240,1124077,70112,20220224,송파구,잠실6동
11240,1124077,73162,20220225,송파구,잠실6동
11240,1124077,61429,20220226,송파구,잠실6동
11240,1124077,49375,20220227,송파구,잠실6동
11240,1124077,70585,20220228,송파구,잠실6동
11240,1124077,50173,20220301,송파구,잠실6동
11240,1124077,67719,20220302,송파구,잠실6동
11240,1124077,66199,20220303,송파구,잠실6동
11240,1124077,69636,20220304,송파구,잠실6동
11240,1124077,62936,20220305,송파구,잠실6동
11240,1124077,46376,20220306,송파구,잠실6동
11240,1124077,62180,20220307,송파구,잠실6동
11240,1124077,68113,20220308,송파구,잠실6동
11240,1124077,50929,20220309,송파구,잠실6동
11240,1124077,68477,20220310,송파구,잠실6동
11240,1124077,71765,20220311,송파구,잠실6동
11240,1124077,68743,20220312,송파구,잠실6동
11240,1124077,46725,20220313,송파구,잠실6동
11240,1124077,65164,20220315,송파구,잠실6동
11240,1124077,66480,20220316,송파구,잠실6동
11240,1124077,64571,20220317,송파구,잠실6동
11240,1124077,68835,20220318,송파구,잠실6동
11240,1124077,58241,20220319,송파구,잠실6동
11240,1124077,48214,20220320,송파구,잠실6동
11240,1124077,63611,20220321,송파구,잠실6동
11240,1124077,65348,20220322,송파구,잠실6동
11240,1124077,65738,20220323,송파구,잠실6동
11240,1124077,66416,20220324,송파구,잠실6동
11240,1124077,72874,20220325,송파구,잠실6동
11240,1124077,64895,20220326,송파구,잠실6동
11240,1124077,53350,20220327,송파구,잠실6동
11240,1124077,67689,20220328,송파구,잠실6동
11240,1124077,69962,20220329,송파구,잠실6동
11240,1124077,68365,20220330,송파구,잠실6동
11240,1124077,71582,20220331,송파구,잠실6동
11240,1124077,83041,20220401,송파구,잠실6동
11240,1124077,90736,20220402,송파구,잠실6동
11240,1124077,69712,20220403,송파구,잠실6동
11240,1124077,76969,20220404,송파구,잠실6동
11240,1124077,81149,20220405,송파구,잠실6동
11240,1124077,88625,20220406,송파구,잠실6동
11240,1124077,92553,20220407,송파구,잠실6동
11240,1124077,115653,20220408,송파구,잠실6동
11240,1124077,147133,20220409,송파구,잠실6동
11240,1124077,110833,20220410,송파구,잠실6동
11240,1124077,96369,20220411,송파구,잠실6동
11240,1124077,85048,20220412,송파구,잠실6동
11240,1124077,76537,20220413,송파구,잠실6동
11240,1124077,79999,20220414,송파구,잠실6동
11240,1124077,88697,20220415,송파구,잠실6동
11240,1124077,87862,20220416,송파구,잠실6동
11240,1124077,63054,20220417,송파구,잠실6동
11240,1124077,72015,20220418,송파구,잠실6동
11240,1124077,78871,20220419,송파구,잠실6동
11240,1124077,80158,20220420,송파구,잠실6동
11240,1124077,80631,20220421,송파구,잠실6동
11240,1124077,85171,20220422,송파구,잠실6동
11240,1124077,83639,20220423,송파구,잠실6동
11240,1124077,60593,20220424,송파구,잠실6동
11240,1124077,75352,20220425,송파구,잠실6동
11240,1124077,5671,20220426,송파구,잠실6동
11240,1124077,85577,20220427,송파구,잠실6동
11240,1124077,87559,20220428,송파구,잠실6동
11240,1124077,98539,20220429,송파구,잠실6동
11240,1124077,98997,20220430,송파구,잠실6동
11240,1124078,4725,20220101,송파구,잠실7동
11240,1124078,5857,20220102,송파구,잠실7동
11240,1124078,10271,20220103,송파구,잠실7동
11240,1124078,10016,20220104,송파구,잠실7동
11240,1124078,10079,20220105,송파구,잠실7동
11240,1124078,10363,20220106,송파구,잠실7동
11240,1124078,10975,20220107,송파구,잠실7동
11240,1124078,7498,20220108,송파구,잠실7동
11240,1124078,6161,20220109,송파구,잠실7동
11240,1124078,10553,20220112,송파구,잠실7동
11240,1124078,10271,20220113,송파구,잠실7동
11240,1124078,10686,20220114,송파구,잠실7동
11240,1124078,6818,20220115,송파구,잠실7동
11240,1124078,5409,20220116,송파구,잠실7동
11240,1124078,10170,20220117,송파구,잠실7동
11240,1124078,10502,20220118,송파구,잠실7동
11240,1124078,10821,20220119,송파구,잠실7동
11240,1124078,10669,20220120,송파구,잠실7동
11240,1124078,11042,20220121,송파구,잠실7동
11240,1124078,8621,20220122,송파구,잠실7동
11240,1124078,5484,20220123,송파구,잠실7동
11240,1124078,11461,20220124,송파구,잠실7동
11240,1124078,11042,20220125,송파구,잠실7동
11240,1124078,11278,20220126,송파구,잠실7동
11240,1124078,12147,20220127,송파구,잠실7동
11240,1124078,10851,20220128,송파구,잠실7동
11240,1124078,5969,20220129,송파구,잠실7동
11240,1124078,5727,20220130,송파구,잠실7동
11240,1124078,2951,20220131,송파구,잠실7동
11240,1124078,2735,20220201,송파구,잠실7동
11240,1124078,4642,20220202,송파구,잠실7동
11240,1124078,9740,20220203,송파구,잠실7동
11240,1124078,10059,20220204,송파구,잠실7동
11240,1124078,6528,20220205,송파구,잠실7동
11240,1124078,6879,20220206,송파구,잠실7동
11240,1124078,10410,20220207,송파구,잠실7동
11240,1124078,10517,20220208,송파구,잠실7동
11240,1124078,11009,20220209,송파구,잠실7동
11240,1124078,10554,20220210,송파구,잠실7동
11240,1124078,10442,20220211,송파구,잠실7동
11240,1124078,7347,20220212,송파구,잠실7동
11240,1124078,5871,20220213,송파구,잠실7동
11240,1124078,10039,20220214,송파구,잠실7동
11240,1124078,10081,20220215,송파구,잠실7동
11240,1124078,9618,20220216,송파구,잠실7동
11240,1124078,9537,20220217,송파구,잠실7동
11240,1124078,9333,20220224,송파구,잠실7동
11240,1124078,10015,20220225,송파구,잠실7동
11240,1124078,6534,20220226,송파구,잠실7동
11240,1124078,5448,20220227,송파구,잠실7동
11240,1124078,9152,20220228,송파구,잠실7동
11240,1124078,4797,20220301,송파구,잠실7동
11240,1124078,11163,20220302,송파구,잠실7동
11240,1124078,10270,20220303,송파구,잠실7동
11240,1124078,10209,20220304,송파구,잠실7동
11240,1124078,7151,20220305,송파구,잠실7동
11240,1124078,5428,20220306,송파구,잠실7동
11240,1124078,10310,20220307,송파구,잠실7동
11240,1124078,10816,20220308,송파구,잠실7동
11240,1124078,6181,20220309,송파구,잠실7동
11240,1124078,23222,20220310,송파구,잠실7동
11240,1124078,11243,20220311,송파구,잠실7동
11240,1124078,21539,20220312,송파구,잠실7동
11240,1124078,18591,20220313,송파구,잠실7동
11240,1124078,9979,20220315,송파구,잠실7동
11240,1124078,9906,20220316,송파구,잠실7동
11240,1124078,9693,20220317,송파구,잠실7동
11240,1124078,9690,20220318,송파구,잠실7동
11240,1124078,6540,20220319,송파구,잠실7동
11240,1124078,4755,20220320,송파구,잠실7동
11240,1124078,9762,20220321,송파구,잠실7동
11240,1124078,9895,20220322,송파구,잠실7동
11240,1124078,9748,20220323,송파구,잠실7동
11240,1124078,10206,20220324,송파구,잠실7동
11240,1124078,14094,20220325,송파구,잠실7동
11240,1124078,11170,20220326,송파구,잠실7동
11240,1124078,9589,20220327,송파구,잠실7동
11240,1124078,10157,20220328,송파구,잠실7동
11240,1124078,10421,20220329,송파구,잠실7동
11240,1124078,10106,20220330,송파구,잠실7동
11240,1124078,10208,20220331,송파구,잠실7동
11240,1124078,10689,20220401,송파구,잠실7동
11240,1124078,18733,20220402,송파구,잠실7동
11240,1124078,14534,20220403,송파구,잠실7동
11240,1124078,11024,20220404,송파구,잠실7동
11240,1124078,13810,20220405,송파구,잠실7동
11240,1124078,13892,20220406,송파구,잠실7동
11240,1124078,13423,20220407,송파구,잠실7동
11240,1124078,16682,20220408,송파구,잠실7동
11240,1124078,17530,20220409,송파구,잠실7동
11240,1124078,11176,20220410,송파구,잠실7동
11240,1124078,11102,20220411,송파구,잠실7동
11240,1124078,14045,20220412,송파구,잠실7동
11240,1124078,13277,20220413,송파구,잠실7동
11240,1124078,14168,20220414,송파구,잠실7동
11240,1124078,14204,20220415,송파구,잠실7동
11240,1124078,12623,20220416,송파구,잠실7동
11240,1124078,10157,20220417,송파구,잠실7동
11240,1124078,11031,20220418,송파구,잠실7동
11240,1124078,13542,20220419,송파구,잠실7동
11240,1124078,14927,20220420,송파구,잠실7동
11240,1124078,13897,20220421,송파구,잠실7동
11240,1124078,18878,20220422,송파구,잠실7동
11240,1124078,17296,20220423,송파구,잠실7동
11240,1124078,14097,20220424,송파구,잠실7동
11240,1124078,11231,20220425,송파구,잠실7동
11240,1124078,692,20220426,송파구,잠실7동
11240,1124078,14440,20220427,송파구,잠실7동
11240,1124078,14606,20220428,송파구,잠실7동
11240,1124078,23821,20220429,송파구,잠실7동
11240,1124078,22954,20220430,송파구,잠실7동
11240,1124079,9402,20220101,송파구,잠실2동
11240,1124079,10535,20220102,송파구,잠실2동
11240,1124079,21240,20220103,송파구,잠실2동
11240,1124079,21895,20220104,송파구,잠실2동
11240,1124079,22179,20220105,송파구,잠실2동
11240,1124079,22213,20220106,송파구,잠실2동
11240,1124079,23596,20220107,송파구,잠실2동
11240,1124079,17290,20220108,송파구,잠실2동
11240,1124079,11304,20220109,송파구,잠실2동
11240,1124079,22340,20220112,송파구,잠실2동
11240,1124079,22255,20220113,송파구,잠실2동
11240,1124079,23684,20220114,송파구,잠실2동
11240,1124079,17287,20220115,송파구,잠실2동
11240,1124079,11518,20220116,송파구,잠실2동
11240,1124079,22379,20220117,송파구,잠실2동
11240,1124079,22772,20220118,송파구,잠실2동
11240,1124079,23676,20220119,송파구,잠실2동
11240,1124079,23075,20220120,송파구,잠실2동
11240,1124079,24304,20220121,송파구,잠실2동
11240,1124079,18258,20220122,송파구,잠실2동
11240,1124079,11646,20220123,송파구,잠실2동
11240,1124079,22658,20220124,송파구,잠실2동
11240,1124079,23084,20220125,송파구,잠실2동
11240,1124079,23297,20220126,송파구,잠실2동
11240,1124079,23052,20220127,송파구,잠실2동
11240,1124079,23361,20220128,송파구,잠실2동
11240,1124079,15392,20220129,송파구,잠실2동
11240,1124079,9906,20220130,송파구,잠실2동
11240,1124079,7357,20220131,송파구,잠실2동
11240,1124079,5813,20220201,송파구,잠실2동
11240,1124079,9600,20220202,송파구,잠실2동
11240,1124079,20565,20220203,송파구,잠실2동
11240,1124079,22102,20220204,송파구,잠실2동
11240,1124079,15832,20220205,송파구,잠실2동
11240,1124079,10384,20220206,송파구,잠실2동
11240,1124079,21491,20220207,송파구,잠실2동
11240,1124079,21798,20220208,송파구,잠실2동
11240,1124079,21789,20220209,송파구,잠실2동
11240,1124079,22050,20220210,송파구,잠실2동
11240,1124079,22602,20220211,송파구,잠실2동
11240,1124079,16685,20220212,송파구,잠실2동
11240,1124079,10936,20220213,송파구,잠실2동
11240,1124079,21569,20220214,송파구,잠실2동
11240,1124079,21083,20220215,송파구,잠실2동
11240,1124079,21373,20220216,송파구,잠실2동
11240,1124079,20665,20220217,송파구,잠실2동
11240,1124079,20574,20220224,송파구,잠실2동
11240,1124079,21600,20220225,송파구,잠실2동
11240,1124079,15634,20220226,송파구,잠실2동
11240,1124079,10769,20220227,송파구,잠실2동
11240,1124079,20305,20220228,송파구,잠실2동
11240,1124079,11627,20220301,송파구,잠실2동
11240,1124079,20895,20220302,송파구,잠실2동
11240,1124079,20775,20220303,송파구,잠실2동
11240,1124079,21701,20220304,송파구,잠실2동
11240,1124079,16104,20220305,송파구,잠실2동
11240,1124079,10336,20220306,송파구,잠실2동
11240,1124079,20158,20220307,송파구,잠실2동
11240,1124079,21263,20220308,송파구,잠실2동
11240,1124079,12862,20220309,송파구,잠실2동
11240,1124079,21156,20220310,송파구,잠실2동
11240,1124079,21637,20220311,송파구,잠실2동
11240,1124079,17380,20220312,송파구,잠실2동
11240,1124079,10723,20220313,송파구,잠실2동
11240,1124079,19910,20220315,송파구,잠실2동
11240,1124079,19743,20220316,송파구,잠실2동
11240,1124079,19560,20220317,송파구,잠실2동
11240,1124079,20974,20220318,송파구,잠실2동
11240,1124079,15121,20220319,송파구,잠실2동
11240,1124079,10396,20220320,송파구,잠실2동
11240,1124079,19909,20220321,송파구,잠실2동
11240,1124079,20187,20220322,송파구,잠실2동
11240,1124079,20103,20220323,송파구,잠실2동
11240,1124079,20066,20220324,송파구,잠실2동
11240,1124079,22397,20220325,송파구,잠실2동
11240,1124079,16426,20220326,송파구,잠실2동
11240,1124079,11745,20220327,송파구,잠실2동
11240,1124079,20604,20220328,송파구,잠실2동
11240,1124079,21067,20220329,송파구,잠실2동
11240,1124079,20515,20220330,송파구,잠실2동
11240,1124079,20991,20220331,송파구,잠실2동
11240,1124079,23124,20220401,송파구,잠실2동
11240,1124079,19929,20220402,송파구,잠실2동
11240,1124079,13104,20220403,송파구,잠실2동
11240,1124079,21416,20220404,송파구,잠실2동
11240,1124079,22172,20220405,송파구,잠실2동
11240,1124079,22329,20220406,송파구,잠실2동
11240,1124079,22591,20220407,송파구,잠실2동
11240,1124079,25299,20220408,송파구,잠실2동
11240,1124079,22525,20220409,송파구,잠실2동
11240,1124079,14892,20220410,송파구,잠실2동
11240,1124079,22519,20220411,송파구,잠실2동
11240,1124079,22741,20220412,송파구,잠실2동
11240,1124079,21979,20220413,송파구,잠실2동
11240,1124079,22831,20220414,송파구,잠실2동
11240,1124079,24851,20220415,송파구,잠실2동
11240,1124079,19471,20220416,송파구,잠실2동
11240,1124079,12629,20220417,송파구,잠실2동
11240,1124079,22425,20220418,송파구,잠실2동
11240,1124079,22922,20220419,송파구,잠실2동
11240,1124079,23496,20220420,송파구,잠실2동
11240,1124079,23576,20220421,송파구,잠실2동
11240,1124079,25041,20220422,송파구,잠실2동
11240,1124079,20096,20220423,송파구,잠실2동
11240,1124079,13327,20220424,송파구,잠실2동
11240,1124079,22518,20220425,송파구,잠실2동
11240,1124079,1858,20220426,송파구,잠실2동
11240,1124079,24583,20220427,송파구,잠실2동
11240,1124079,24594,20220428,송파구,잠실2동
11240,1124079,28034,20220429,송파구,잠실2동
11240,1124079,22916,20220430,송파구,잠실2동
11240,1124080,5504,20220101,송파구,잠실3동
11240,1124080,6967,20220102,송파구,잠실3동
11240,1124080,9096,20220103,송파구,잠실3동
11240,1124080,9415,20220104,송파구,잠실3동
11240,1124080,9480,20220105,송파구,잠실3동
11240,1124080,9906,20220106,송파구,잠실3동
11240,1124080,10119,20220107,송파구,잠실3동
11240,1124080,8937,20220108,송파구,잠실3동
11240,1124080,6600,20220109,송파구,잠실3동
11240,1124080,9351,20220112,송파구,잠실3동
11240,1124080,9407,20220113,송파구,잠실3동
11240,1124080,10027,20220114,송파구,잠실3동
11240,1124080,9003,20220115,송파구,잠실3동
11240,1124080,6829,20220116,송파구,잠실3동
11240,1124080,9333,20220117,송파구,잠실3동
11240,1124080,9556,20220118,송파구,잠실3동
11240,1124080,9880,20220119,송파구,잠실3동
11240,1124080,9858,20220120,송파구,잠실3동
11240,1124080,10164,20220121,송파구,잠실3동
11240,1124080,8907,20220122,송파구,잠실3동
11240,1124080,6728,20220123,송파구,잠실3동
11240,1124080,9431,20220124,송파구,잠실3동
11240,1124080,9437,20220125,송파구,잠실3동
11240,1124080,9794,20220126,송파구,잠실3동
11240,1124080,9704,20220127,송파구,잠실3동
11240,1124080,9913,20220128,송파구,잠실3동
11240,1124080,7377,20220129,송파구,잠실3동
11240,1124080,5920,20220130,송파구,잠실3동
11240,1124080,4305,20220131,송파구,잠실3동
11240,1124080,3539,20220201,송파구,잠실3동
11240,1124080,5837,20220202,송파구,잠실3동
11240,1124080,9029,20220203,송파구,잠실3동
11240,1124080,9488,20220204,송파구,잠실3동
11240,1124080,7872,20220205,송파구,잠실3동
11240,1124080,5938,20220206,송파구,잠실3동
11240,1124080,8959,20220207,송파구,잠실3동
11240,1124080,9140,20220208,송파구,잠실3동
11240,1124080,9173,20220209,송파구,잠실3동
11240,1124080,9330,20220210,송파구,잠실3동
11240,1124080,9814,20220211,송파구,잠실3동
11240,1124080,8269,20220212,송파구,잠실3동
11240,1124080,6227,20220213,송파구,잠실3동
11240,1124080,8881,20220214,송파구,잠실3동
11240,1124080,8875,20220215,송파구,잠실3동
11240,1124080,8597,20220216,송파구,잠실3동
11240,1124080,8652,20220217,송파구,잠실3동
11240,1124080,8709,20220224,송파구,잠실3동
11240,1124080,9248,20220225,송파구,잠실3동
11240,1124080,7721,20220226,송파구,잠실3동
11240,1124080,6333,20220227,송파구,잠실3동
11240,1124080,9031,20220228,송파구,잠실3동
11240,1124080,6676,20220301,송파구,잠실3동
11240,1124080,8857,20220302,송파구,잠실3동
11240,1124080,8547,20220303,송파구,잠실3동
11240,1124080,8926,20220304,송파구,잠실3동
11240,1124080,7973,20220305,송파구,잠실3동
11240,1124080,5977,20220306,송파구,잠실3동
11240,1124080,7908,20220307,송파구,잠실3동
11240,1124080,8668,20220308,송파구,잠실3동
11240,1124080,6947,20220309,송파구,잠실3동
11240,1124080,8625,20220310,송파구,잠실3동
11240,1124080,9057,20220311,송파구,잠실3동
11240,1124080,8116,20220312,송파구,잠실3동
11240,1124080,5480,20220313,송파구,잠실3동
11240,1124080,8444,20220315,송파구,잠실3동
11240,1124080,8490,20220316,송파구,잠실3동
11240,1124080,8197,20220317,송파구,잠실3동
11240,1124080,8756,20220318,송파구,잠실3동
11240,1124080,7253,20220319,송파구,잠실3동
11240,1124080,6188,20220320,송파구,잠실3동
11240,1124080,8280,20220321,송파구,잠실3동
11240,1124080,8506,20220322,송파구,잠실3동
11240,1124080,8520,20220323,송파구,잠실3동
11240,1124080,8624,20220324,송파구,잠실3동
11240,1124080,9276,20220325,송파구,잠실3동
11240,1124080,8217,20220326,송파구,잠실3동
11240,1124080,6699,20220327,송파구,잠실3동
11240,1124080,8571,20220328,송파구,잠실3동
11240,1124080,9061,20220329,송파구,잠실3동
11240,1124080,8834,20220330,송파구,잠실3동
11240,1124080,9049,20220331,송파구,잠실3동
11240,1124080,10229,20220401,송파구,잠실3동
11240,1124080,10212,20220402,송파구,잠실3동
11240,1124080,7967,20220403,송파구,잠실3동
11240,1124080,9400,20220404,송파구,잠실3동
11240,1124080,9623,20220405,송파구,잠실3동
11240,1124080,10473,20220406,송파구,잠실3동
11240,1124080,10505,20220407,송파구,잠실3동
11240,1124080,12214,20220408,송파구,잠실3동
11240,1124080,13713,20220409,송파구,잠실3동
11240,1124080,10679,20220410,송파구,잠실3동
11240,1124080,10604,20220411,송파구,잠실3동
11240,1124080,10248,20220412,송파구,잠실3동
11240,1124080,9378,20220413,송파구,잠실3동
11240,1124080,9883,20220414,송파구,잠실3동
11240,1124080,10789,20220415,송파구,잠실3동
11240,1124080,10136,20220416,송파구,잠실3동
11240,1124080,7420,20220417,송파구,잠실3동
11240,1124080,8720,20220418,송파구,잠실3동
11240,1124080,9701,20220419,송파구,잠실3동
11240,1124080,10066,20220420,송파구,잠실3동
11240,1124080,10240,20220421,송파구,잠실3동
11240,1124080,10577,20220422,송파구,잠실3동
11240,1124080,10144,20220423,송파구,잠실3동
11240,1124080,7495,20220424,송파구,잠실3동
11240,1124080,9642,20220425,송파구,잠실3동
11240,1124080,1596,20220426,송파구,잠실3동
11240,1124080,10664,20220427,송파구,잠실3동
11240,1124080,10706,20220428,송파구,잠실3동
11240,1124080,12253,20220429,송파구,잠실3동
11240,1124080,11108,20220430,송파구,잠실3동
11240,1124081,9697,20220101,송파구,장지동
11240,1124081,10616,20220102,송파구,장지동
11240,1124081,19788,20220103,송파구,장지동
