차종종별,연료,건수,비율,읍면동,행정동코드,시군구,행정구코드
승합,경유,341,0.00156144375027102,삼양동,1109069,강북구,11090
승합,엘피지,341,0.00156144375027102,갈현1동,1112055,은평구,11120
승용,하이브리드(휘발유+전기),341,0.00156144375027102,상봉1동,1107059,중랑구,11070
승합,경유,340,0.001556864736340607,상계1동,1111065,노원구,11110
승용,하이브리드(휘발유+전기),340,0.001556864736340607,상계1동,1111065,노원구,11110
승용,하이브리드(휘발유+전기),340,0.001556864736340607,상도1동,1120053,동작구,11200
화물,엘피지,340,0.001556864736340607,대조동,1112058,은평구,11120
승합,경유,340,0.001556864736340607,상계1동,1111065,노원구,11110
화물,엘피지,340,0.001556864736340607,풍납1동,1124051,송파구,11240
승합,엘피지,340,0.001556864736340607,상도1동,1120053,동작구,11200
승용,하이브리드(휘발유+전기),340,0.001556864736340607,상계1동,1111065,노원구,11110
화물,엘피지,340,0.001556864736340607,개봉2동,1117064,구로구,11170
화물,엘피지,340,0.001556864736340607,청룡동,1121080,관악구,11210
승합,엘피지,339,0.001552285722410193,쌍문1동,1110051,도봉구,11100
특수,경유,339,0.001552285722410193,서초1동,1122051,서초구,11220
승용,하이브리드(휘발유+전기),339,0.001552285722410193,면목2동,1107052,중랑구,11070
승합,경유,339,0.001552285722410193,서초1동,1122051,서초구,11220
승합,엘피지,339,0.001552285722410193,화곡본동,1116055,강서구,11160
승용,하이브리드(휘발유+전기),339,0.001552285722410193,왕십리2동,1104052,성동구,11040
화물,엘피지,339,0.001552285722410193,시흥1동,1118057,금천구,11180
승합,엘피지,339,0.001552285722410193,개봉2동,1117064,구로구,11170
승합,엘피지,339,0.001552285722410193,성산1동,1114072,마포구,11140
승합,CNG,339,0.001552285722410193,면목2동,1107052,중랑구,11070
화물,엘피지,338,0.00154770670847978,서초1동,1122051,서초구,11220
화물,엘피지,338,0.00154770670847978,송파1동,1124061,송파구,11240
승합,엘피지,338,0.00154770670847978,마천1동,1124055,송파구,11240
승합,CNG,338,0.00154770670847978,면목2동,1107052,중랑구,11070
승합,경유,338,0.00154770670847978,숭인1동,1101070,종로구,11010
승용,하이브리드(휘발유+전기),338,0.00154770670847978,신사1동,1112065,은평구,11120
승합,경유,337,0.001543127694549366,명일1동,1125053,강동구,11250
승용,하이브리드(휘발유+전기),337,0.001543127694549366,군자동,1105054,광진구,11050
승합,엘피지,337,0.001543127694549366,응암1동,1112059,은평구,11120
승합,엘피지,337,0.001543127694549366,화곡본동,1116055,강서구,11160
승용,하이브리드(휘발유+전기),336,0.001538548680618953,성수1가1동,1104065,성동구,11040
승용,하이브리드(휘발유+전기),335,0.001533969666688539,불광1동,1112052,은평구,11120
승합,경유,335,0.001533969666688539,창신1동,1101067,종로구,11010
승합,경유,335,0.001533969666688539,천연동,1113052,서대문구,11130
승합,경유,335,0.001533969666688539,을지로동,1102060,중구,11020
화물,엘피지,335,0.001533969666688539,월곡1동,1108071,성북구,11080
승합,경유,335,0.001533969666688539,불광1동,1112052,은평구,11120
승합,엘피지,335,0.001533969666688539,방학1동,1110055,도봉구,11100
화물,엘피지,335,0.001533969666688539,망원1동,1114069,마포구,11140
화물,엘피지,335,0.001533969666688539,금호1가동,1104059,성동구,11040
승용,엘피지,335,0.001533969666688539,청구동,1102072,중구,11020
승용,하이브리드(휘발유+전기),335,0.001533969666688539,대흥동,1114060,마포구,11140
승용,하이브리드(휘발유+전기),334,0.001529390652758126,면목2동,1107052,중랑구,11070
승합,CNG,334,0.001529390652758126,우이동,1109074,강북구,11090
승용,휘발유(무연),333,0.001524811638827712,수유1동,1109063,강북구,11090
승용,하이브리드(휘발유+전기),333,0.001524811638827712,송중동,1109071,강북구,11090
승용,엘피지,333,0.001524811638827712,반포본동,1122056,서초구,11220
승합,경유,333,0.001524811638827712,화곡본동,1116055,강서구,11160
승용,하이브리드(휘발유+전기),333,0.001524811638827712,월계1동,1111051,노원구,11110
화물,엘피지,333,0.001524811638827712,삼각산동,1109073,강북구,11090
승용,하이브리드(휘발유+전기),333,0.001524811638827712,상계1동,1111065,노원구,11110
화물,엘피지,333,0.001524811638827712,신사1동,1112065,은평구,11120
승합,경유,333,0.001524811638827712,성현동,1121079,관악구,11210
특수,경유,333,0.001524811638827712,군자동,1105054,광진구,11050
승용,경유,333,0.001524811638827712,상일1동,1125076,강동구,11250
승합,엘피지,333,0.001524811638827712,홍은1동,1113066,서대문구,11130
승합,CNG,332,0.001520232624897298,방배본동,1122061,서초구,11220
화물,엘피지,332,0.001520232624897298,장안1동,1106087,동대문구,11060
승용,하이브리드(휘발유+전기),332,0.001520232624897298,증산동,1112067,은평구,11120
승합,엘피지,332,0.001520232624897298,등촌1동,1116052,강서구,11160
승용,하이브리드(휘발유+전기),332,0.001520232624897298,개봉2동,1117064,구로구,11170
화물,엘피지,332,0.001520232624897298,방학1동,1110055,도봉구,11100
화물,엘피지,331,0.001515653610966885,개포1동,1123068,강남구,11230
승용,하이브리드(휘발유+전기),331,0.001515653610966885,사당1동,1120063,동작구,11200
승합,경유,331,0.001515653610966885,신월1동,1115057,양천구,11150
승용,하이브리드(휘발유+전기),331,0.001515653610966885,송천동,1109072,강북구,11090
승합,경유,331,0.001515653610966885,조원동,1121072,관악구,11210
승합,경유,330,0.001511074597036471,이태원1동,1103065,용산구,11030
승합,엘피지,330,0.001511074597036471,은천동,1121078,관악구,11210
승용,엘피지,330,0.001511074597036471,금호1가동,1104059,성동구,11040
화물,경유,330,0.001511074597036471,반포본동,1122056,서초구,11220
승합,엘피지,330,0.001511074597036471,장위1동,1108076,성북구,11080
화물,엘피지,330,0.001511074597036471,독산1동,1118052,금천구,11180
승용,하이브리드(휘발유+전기),329,0.001506495583106058,무악동,1101057,종로구,11010
승합,경유,329,0.001506495583106058,천호1동,1125061,강동구,11250
화물,엘피지,329,0.001506495583106058,홍은1동,1113066,서대문구,11130
화물,엘피지,328,0.001501916569175644,도림동,1119075,영등포구,11190
승용,엘피지,328,0.001501916569175644,노량진2동,1120052,동작구,11200
특수,경유,327,0.001497337555245231,도림동,1119075,영등포구,11190
승용,하이브리드(휘발유+전기),327,0.001497337555245231,시흥1동,1118057,금천구,11180
승용,하이브리드(휘발유+전기),327,0.001497337555245231,수색동,1112068,은평구,11120
승합,경유,327,0.001497337555245231,정릉1동,1108062,성북구,11080
승합,엘피지,327,0.001497337555245231,잠실본동,1124071,송파구,11240
화물,엘피지,327,0.001497337555245231,중곡1동,1105055,광진구,11050
승합,엘피지,327,0.001497337555245231,우이동,1109074,강북구,11090
승합,엘피지,327,0.001497337555245231,송중동,1109071,강북구,11090
승합,엘피지,327,0.001497337555245231,미성동,1121083,관악구,11210
승용,하이브리드(휘발유+전기),326,0.001492758541314817,청량리동,1106080,동대문구,11060
화물,엘피지,326,0.001492758541314817,전농1동,1106083,동대문구,11060
승용,하이브리드(휘발유+전기),326,0.001492758541314817,제기동,1106082,동대문구,11060
승합,엘피지,326,0.001492758541314817,묵2동,1107065,중랑구,11070
승합,경유,326,0.001492758541314817,홍은1동,1113066,서대문구,11130
승용,하이브리드(휘발유+전기),326,0.001492758541314817,후암동,1103051,용산구,11030
승합,엘피지,326,0.001492758541314817,중계본동,1111060,노원구,11110
화물,엘피지,326,0.001492758541314817,서초1동,1122051,서초구,11220
화물,엘피지,325,0.001488179527384404,화곡본동,1116055,강서구,11160
화물,엘피지,325,0.001488179527384404,신수동,1114063,마포구,11140
승용,하이브리드(휘발유+전기),325,0.001488179527384404,신월1동,1115057,양천구,11150
승용,하이브리드(휘발유+전기),325,0.001488179527384404,중곡1동,1105055,광진구,11050
승용,전기,325,0.001488179527384404,이촌1동,1103063,용산구,11030
승합,경유,325,0.001488179527384404,보문동,1108061,성북구,11080
화물,엘피지,325,0.001488179527384404,방화1동,1116070,강서구,11160
승합,엘피지,324,0.00148360051345399,방학1동,1110055,도봉구,11100
승용,하이브리드(휘발유+전기),324,0.00148360051345399,마천1동,1124055,송파구,11240
승용,하이브리드(휘발유+전기),324,0.00148360051345399,이문1동,1106089,동대문구,11060
화물,경유,324,0.00148360051345399,이촌1동,1103063,용산구,11030
화물,엘피지,323,0.001479021499523577,쌍문1동,1110051,도봉구,11100
승합,CNG,323,0.001479021499523577,신정1동,1115064,양천구,11150
화물,경유,323,0.001479021499523577,홍제1동,1113062,서대문구,11130
승용,하이브리드(휘발유+전기),323,0.001479021499523577,난곡동,1121081,관악구,11210
승용,엘피지,322,0.001474442485593163,염리동,1114061,마포구,11140
승용,하이브리드(휘발유+전기),322,0.001474442485593163,용문동,1103059,용산구,11030
승합,경유,322,0.001474442485593163,원효로2동,1103057,용산구,11030
승합,경유,322,0.001474442485593163,신원동,1121065,관악구,11210
승용,하이브리드(휘발유+전기),322,0.001474442485593163,면목2동,1107052,중랑구,11070
승합,경유,322,0.001474442485593163,화곡본동,1116055,강서구,11160
화물,엘피지,320,0.001465284457732336,수유1동,1109063,강북구,11090
승용,하이브리드(휘발유+전기),320,0.001465284457732336,면목2동,1107052,중랑구,11070
승합,엘피지,320,0.001465284457732336,제기동,1106082,동대문구,11060
화물,엘피지,320,0.001465284457732336,양평1동,1119061,영등포구,11190
승합,경유,320,0.001465284457732336,마장동,1104054,성동구,11040
승합,엘피지,319,0.001460705443801922,송파1동,1124061,송파구,11240
승합,경유,319,0.001460705443801922,가양1동,1116064,강서구,11160
승용,하이브리드(휘발유+전기),319,0.001460705443801922,돈암1동,1108058,성북구,11080
승용,엘피지,319,0.001460705443801922,용산2가동,1103052,용산구,11030
승합,엘피지,319,0.001460705443801922,삼전동,1124064,송파구,11240
승합,경유,318,0.001456126429871509,휘경1동,1106072,동대문구,11060
승합,엘피지,318,0.001456126429871509,성산1동,1114072,마포구,11140
승용,엘피지,318,0.001456126429871509,숭인1동,1101070,종로구,11010
승용,엘피지,317,0.001451547415941095,오륜동,1124059,송파구,11240
승합,엘피지,317,0.001451547415941095,성내1동,1125065,강동구,11250
승용,엘피지,317,0.001451547415941095,항동,1117074,구로구,11170
화물,엘피지,317,0.001451547415941095,오류1동,1117067,구로구,11170
화물,경유,316,0.001446968402010682,이태원1동,1103065,용산구,11030
승합,경유,316,0.001446968402010682,다산동,1102070,중구,11020
승합,엘피지,316,0.001446968402010682,논현1동,1123052,강남구,11230
승합,엘피지,316,0.001446968402010682,도봉1동,1110064,도봉구,11100
특수,경유,316,0.001446968402010682,신월1동,1115057,양천구,11150
승용,하이브리드(휘발유+전기),316,0.001446968402010682,상계1동,1111065,노원구,11110
승용,하이브리드(휘발유+전기),316,0.001446968402010682,대학동,1121073,관악구,11210
승합,경유,315,0.001442389388080268,창신1동,1101067,종로구,11010
승합,엘피지,315,0.001442389388080268,문래동,1119076,영등포구,11190
승용,전기,315,0.001442389388080268,명동,1102055,중구,11020
승합,엘피지,315,0.001442389388080268,여의동,1119054,영등포구,11190
승용,전기,314,0.001437810374149855,가산동,1118051,금천구,11180
화물,엘피지,314,0.001437810374149855,서강동,1114076,마포구,11140
승용,하이브리드(휘발유+전기),314,0.001437810374149855,중곡1동,1105055,광진구,11050
승용,전기,314,0.001437810374149855,진관동,1112071,은평구,11120
화물,엘피지,314,0.001437810374149855,천호1동,1125061,강동구,11250
승합,경유,314,0.001437810374149855,남영동,1103053,용산구,11030
승합,경유,314,0.001437810374149855,월계1동,1111051,노원구,11110
승용,하이브리드(휘발유+전기),314,0.001437810374149855,연남동,1114071,마포구,11140
승합,엘피지,313,0.001433231360219441,답십리2동,1106086,동대문구,11060
승합,엘피지,313,0.001433231360219441,공릉2동,1111056,노원구,11110
승합,엘피지,313,0.001433231360219441,중곡1동,1105055,광진구,11050
승합,엘피지,313,0.001433231360219441,구의1동,1105060,광진구,11050
승용,하이브리드(휘발유+전기),313,0.001433231360219441,답십리2동,1106086,동대문구,11060
승용,하이브리드(휘발유+전기),312,0.001428652346289027,교남동,1101058,종로구,11010
화물,엘피지,312,0.001428652346289027,신내1동,1107069,중랑구,11070
화물,엘피지,311,0.001424073332358614,홍제1동,1113062,서대문구,11130
승용,하이브리드(휘발유+전기),311,0.001424073332358614,대조동,1112058,은평구,11120
승용,하이브리드(휘발유+전기),311,0.001424073332358614,구로1동,1117052,구로구,11170
특수,경유,311,0.001424073332358614,서초1동,1122051,서초구,11220
승용,하이브리드(휘발유+전기),311,0.001424073332358614,시흥1동,1118057,금천구,11180
승합,경유,311,0.001424073332358614,쌍문1동,1110051,도봉구,11100
화물,기타연료,311,0.001424073332358614,사직동,1101053,종로구,11010
